Time,AverageCPU,Sessions,Pheromone
66120.01,5,0.48599999999999993,1437.0,81.48351999999602
66180.01,5,0.5199999999999999,1438.8,82.55999999999595
66240.01,5,0.43200000000000005,1440.2,81.55999999999595
66300.01,5,0.4960000000000001,1441.6,82.07135999999593
66360.01,5,0.46799999999999997,1443.4,81.07135999999593
66420.01,5,0.364,1445.6,82.58943999999585
66480.01,5,0.378,1447.2,81.58943999999585
66540.01,5,0.454,1449.0,82.78079999999584
66600.01,5,0.442,1451.2,81.78079999999584
66660.01,5,0.4,1452.4,83.32255999999578
66720.01,5,0.51,1453.6,82.32255999999578
66780.01,5,0.48999999999999994,1456.6,83.2105599999958
66840.01,5,0.392,1457.8,82.2105599999958
66900.01,5,0.45599999999999996,1459.4,83.70623999999572
66960.01,5,0.41000000000000003,1459.8,82.70623999999572
67020.01,5,0.484,1460.6,82.94911999999565
67080.01,5,0.368,1461.6,81.94911999999565
67140.01,5,0.6060000000000001,1463.6,82.57823999999565
67200.01,5,0.53,1465.0,81.57823999999565
67260.01,5,0.512,1465.6,82.15615999999557
67320.01,5,0.51,1466.6,81.15615999999557
67380.01,5,0.36000000000000004,1468.2,82.03487999999554
67440.01,5,0.4039999999999999,1468.8,81.03487999999554
67500.01,5,0.364,1470.4,82.24959999999548
67560.01,5,0.388,1472.0,81.24959999999548
67620.01,5,0.354,1473.8,82.71167999999545
67680.01,5,0.48599999999999993,1475.2,81.71167999999545
67740.01,5,0.44800000000000006,1475.6,82.8822399999954
67800.01,5,0.44000000000000006,1478.6,81.8822399999954
67860.01,5,0.454,1480.4,82.62879999999538
67920.01,5,0.45200000000000007,1481.0,81.62879999999538
67980.01,5,0.45200000000000007,1483.6,82.62943999999536
68040.01,5,0.526,1485.4,81.62943999999536
68100.01,5,0.49800000000000005,1486.8,82.57215999999528
68160.01,5,0.458,1490.0,81.57215999999528
68220.01,5,0.42800000000000005,1491.2,82.57503999999521
68280.01,5,0.608,1493.8,81.57503999999521
68340.01,5,0.49800000000000005,1495.6,82.2191999999952
68400.01,5,0.422,1497.0,81.2191999999952
68460.01,5,0.288,1498.2,82.45343999999514
68520.01,5,0.388,1499.6,81.45343999999514
68580.01,5,0.47000000000000003,1502.4,81.53567999999508
68640.01,5,0.518,1504.2,80.53567999999508
68700.01,5,0.43,1504.8,80.60767999999504
68760.01,5,0.458,1506.2,79.60767999999504
68820.01,5,0.388,1507.2,81.70367999999497
68880.01,5,0.442,1508.6,80.70367999999497
68940.01,5,0.376,1509.4,81.96127999999496
69000.01,5,0.422,1510.6,80.96127999999496
69060.01,5,0.406,1511.6,82.1164799999949
69120.01,5,0.508,1513.0,81.1164799999949
69180.01,5,0.438,1514.8,82.23647999999484
69240.01,5,0.434,1515.6,81.23647999999484
69300.01,5,0.4619999999999999,1517.2,82.33887999999479
69360.01,5,0.43,1518.2,81.33887999999479
69420.01,5,0.386,1520.6,82.67455999999467
69480.01,5,0.4680000000000001,1523.2,81.67455999999467
69540.01,5,0.492,1524.2,82.43679999999462
69600.01,5,0.558,1525.2,81.43679999999462
69660.01,5,0.31799999999999995,1526.2,83.01791999999462
69720.01,5,0.31999999999999995,1527.8,82.01791999999462
69780.01,5,0.42000000000000004,1529.4,83.1673599999946
69840.01,5,0.42799999999999994,1530.8,82.1673599999946
69900.01,5,0.4779999999999999,1531.8,83.07359999999456
69960.01,5,0.404,1533.2,82.07359999999456
70020.01,5,0.43200000000000005,1534.8,83.07359999999456
70080.01,5,0.376,1536.0,82.07359999999456
70140.01,5,0.43000000000000005,1537.4,83.17663999999453
70200.01,5,0.40800000000000003,1539.0,82.17663999999453
70260.01,5,0.398,1540.0,83.34271999999447
70320.01,5,0.43,1541.2,82.34271999999447
70380.01,5,0.4,1542.8,83.13663999999444
70440.01,5,0.53,1544.8,82.13663999999444
70500.01,5,0.47400000000000003,1546.0,82.87007999999437
70560.01,5,0.622,1547.4,81.87007999999437
70620.01,5,0.398,1549.0,83.3049599999943
70680.01,5,0.42800000000000005,1549.8,82.3049599999943
70740.01,5,0.27999999999999997,1551.8,83.39007999999427
70800.01,5,0.4600000000000001,1552.6,82.39007999999427
70860.01,5,0.356,1553.6,84.93407999999417
70920.01,5,0.382,1555.2,83.93407999999417
70980.01,5,0.3,1556.0,84.93375999999411
71040.01,5,0.40599999999999997,1557.4,83.93375999999411
71100.01,5,0.354,1558.0,85.37631999999408
71160.01,5,0.5720000000000001,1559.4,84.37631999999408
71220.01,5,0.4659999999999999,1560.2,85.39839999999401
71280.01,5,0.426,1561.6,84.39839999999401
71340.01,5,0.5100000000000001,1563.4,85.31455999999397
71400.01,5,0.39,1565.2,84.31455999999397
71460.01,5,0.45599999999999996,1566.4,85.36831999999391
71520.01,5,0.4699999999999999,1566.8,84.36831999999391
71580.01,5,0.434,1568.4,85.38975999999386
71640.01,5,0.42800000000000005,1570.2,84.38975999999386
71700.01,5,0.49000000000000005,1571.6,85.64607999999382
71760.01,5,0.502,1573.4,84.64607999999382
71820.01,5,0.5660000000000001,1574.6,85.69695999999374
71880.01,5,0.53,1576.2,84.69695999999374
71940.01,5,0.382,1577.8,85.69695999999374
72000.01,5,0.44399999999999995,1578.8,84.87599999999561
72060.01,5,0.384,1579.6,86.11503999999552
72120.01,5,0.392,1580.4,85.11503999999552
72180.01,5,0.23600000000000004,1580.8,87.88815999999545
72240.01,5,0.35000000000000003,1581.6,87.08815999999544
72300.01,5,0.414,1582.2,87.88815999999545
72360.01,5,0.48200000000000004,1582.6,87.08815999999544
72420.01,5,0.42400000000000004,1582.4,88.52815999999537
72480.01,5,0.43,1582.4,87.52815999999537
72540.01,5,0.352,1582.0,88.5681599999953
72600.01,5,0.386,1582.0,87.5681599999953
72660.01,5,0.22400000000000003,1581.2,89.47215999999523
72720.01,5,0.256,1581.4,88.47215999999523
72780.01,5,0.192,1581.0,90.24815999999515
72840.01,5,0.32,1581.6,89.24815999999515
72900.01,5,0.35200000000000004,1582.0,90.35215999999512
72960.01,5,0.352,1581.8,89.35215999999512
73020.01,5,0.28800000000000003,1581.8,90.87215999999503
73080.01,5,0.32,1581.6,89.87215999999503
73140.01,5,0.32,1581.8,91.39215999999496
73200.01,5,0.45600000000000007,1582.6,90.39215999999496
73260.01,5,0.382,1582.0,91.5729599999949
73320.01,5,0.384,1582.2,90.5729599999949
73380.01,5,0.37,1582.0,92.34895999999482
73440.01,5,0.352,1582.0,91.34895999999482
73500.01,5,0.396,1582.2,92.64815999999476
73560.01,5,0.4680000000000001,1582.6,91.64815999999476
73620.01,5,0.43000000000000005,1582.8,92.8871999999947
73680.01,5,0.48,1582.8,91.8871999999947
73740.01,5,0.41600000000000004,1582.6,93.00911999999464
73800.01,5,0.392,1582.4,92.00911999999464
73860.01,5,0.406,1582.2,93.28751999999456
73920.01,5,0.256,1581.6,92.28751999999456
73980.01,5,0.32,1581.8,93.80751999999448
74040.01,5,0.40800000000000003,1582.4,92.80751999999448
74100.01,5,0.352,1582.2,93.88271999999452
74160.01,5,0.256,1581.4,92.88271999999452
74220.01,5,0.192,1580.8,94.91471999999445
74280.01,5,0.192,1581.0,93.91471999999445
74340.01,5,0.256,1581.4,95.56271999999436
74400.01,5,0.288,1581.4,94.56271999999436
74460.01,5,0.256,1581.2,96.3387199999943
74520.01,5,0.22400000000000003,1581.4,95.3387199999943
74580.01,5,0.28800000000000003,1581.6,96.81871999999426
74640.01,5,0.362,1582.4,95.81871999999426
74700.01,5,0.34,1582.0,97.31055999999414
74760.01,5,0.44399999999999995,1582.6,96.31055999999414
74820.01,5,0.518,1583.2,97.28015999999411
74880.01,5,0.44800000000000006,1582.8,96.28015999999411
74940.01,5,0.384,1582.2,97.59215999999408
75000.01,5,0.288,1581.6,96.59215999999408
75060.01,5,0.22400000000000003,1581.2,97.69455999999407
75120.01,5,0.288,1581.6,96.69455999999407
75180.01,5,0.384,1582.2,97.79855999999407
75240.01,5,0.35200000000000004,1582.0,96.79855999999407
75300.01,5,0.49399999999999994,1582.6,97.50255999999403
75360.01,5,0.462,1582.6,96.50255999999403
75420.01,5,0.5660000000000001,1583.2,97.031839999994
75480.01,5,0.51,1582.8,96.031839999994
75540.01,5,0.22199999999999998,1581.6,97.97311999999542
75600.01,5,0.196,1581.4,96.97311999999542
75660.01,5,0.256,1581.0,98.51711999999536
75720.01,5,0.16,1580.8,97.51711999999536
75780.01,5,0.192,1581.0,99.16799999999535
75840.01,5,0.096,1580.2,98.16799999999535
75900.01,5,0.16,1580.8,99.86399999999529
75960.01,5,0.128,1580.6,98.86399999999529
76020.01,5,0.16,1580.8,100.55999999999521
76020.01,5,0.16,1580.8,100.55999999999521
76020.01,0,NaN,NaN,NaN
76140.01,3,0.16,1187.0,64.65999999999995
76200.01,3,0.16,1187.0,63.65999999999994
76260.01,3,0.32,1188.0,65.17999999999988
76320.01,3,0.43333333333333335,1188.6666666666667,64.17999999999988
76380.01,3,0.52,1189.0,65.17999999999988
76440.01,3,0.5666666666666667,1188.6666666666667,64.17999999999988
76500.01,3,0.5033333333333333,1188.6666666666667,65.53253333333316
76560.01,3,0.5633333333333334,1189.3333333333333,64.53253333333316
76620.01,3,0.48666666666666664,1189.3333333333333,65.53253333333316
76680.01,3,0.9866666666666667,1191.0,64.53253333333316
76740.01,3,0.9899999999999999,1191.3333333333333,63.737866666666484
76800.01,3,0.9733333333333333,1191.6666666666667,62.737866666666484
76860.01,3,0.5933333333333334,1192.0,64.08453333333308
76920.01,3,0.42333333333333334,1192.3333333333333,63.08453333333309
76980.01,3,0.4266666666666667,1192.0,64.2578666666664
77040.01,3,0.4266666666666667,1192.3333333333333,63.257866666666395
77100.01,3,0.45,1191.6666666666667,63.79866666666632
77160.01,3,0.6466666666666666,1193.0,62.79866666666632
77220.01,3,0.4266666666666667,1192.0,63.79866666666632
77280.01,3,0.6,1192.6666666666667,62.79866666666632
77340.01,3,0.6133333333333334,1192.6666666666667,63.158133333332906
77400.01,3,0.8566666666666666,1193.6666666666667,62.158133333332906
77460.01,3,0.8233333333333333,1193.6666666666667,61.95813333333292
77520.01,3,0.8266666666666667,1194.0,60.95813333333292
77580.01,3,0.73,1193.3333333333333,61.18053333333288
77640.01,3,0.6666666666666666,1193.0,60.180533333332875
77700.01,3,0.6233333333333334,1192.3333333333333,60.330399999999486
77760.01,3,0.6133333333333333,1192.6666666666667,59.330399999999486
77820.01,3,0.9266666666666667,1194.0,59.119199999999445
77880.01,3,0.6866666666666666,1193.0,58.119199999999445
77940.01,3,0.5666666666666667,1192.6666666666667,58.8690666666661
78000.01,3,0.39000000000000007,1191.3333333333333,57.8690666666661
78060.01,3,0.48666666666666664,1192.3333333333333,58.8690666666661
78120.01,3,0.4266666666666667,1192.0,57.8690666666661
78180.01,3,0.32,1191.3333333333333,59.38906666666603
78240.01,3,0.26666666666666666,1191.3333333333333,58.38906666666603
78300.01,3,0.43333333333333335,1192.0,59.56239999999935
78360.01,3,0.8033333333333333,1193.6666666666667,58.56239999999935
78420.01,3,0.9033333333333333,1194.6666666666667,58.14533333333262
78480.01,3,0.87,1195.0,57.14533333333262
78540.01,3,0.7533333333333333,1194.0,57.334133333332574
78600.01,3,0.5833333333333334,1194.0,56.334133333332574
78660.01,3,0.5866666666666667,1193.6666666666667,58.151733333332494
78720.01,3,0.3466666666666667,1193.6666666666667,57.151733333332494
78780.01,3,0.26666666666666666,1193.0,58.67173333333244
78840.01,3,0.48666666666666664,1194.3333333333333,57.67173333333244
78900.01,3,0.5466666666666667,1194.3333333333333,58.1517333333324
78960.01,3,0.6,1194.6666666666667,57.1517333333324
79020.01,3,0.5466666666666667,1194.3333333333333,58.1517333333324
79080.01,3,0.37333333333333335,1194.0,57.1517333333324
79140.01,3,0.26666666666666666,1193.3333333333333,58.885066666665665
79200.01,3,0.32,1193.3333333333333,57.885066666665665
79260.01,3,0.39000000000000007,1193.3333333333333,59.23173333333229
79320.01,3,0.26666666666666666,1193.0,58.23173333333229
79380.01,3,0.22,1192.6666666666667,59.91386666666554
79440.01,3,0.22,1192.6666666666667,58.91386666666554
79500.01,3,0.39000000000000007,1193.6666666666667,60.26053333333217
79560.01,3,0.39000000000000007,1193.6666666666667,59.26053333333217
79620.01,3,0.4266666666666667,1194.0,60.43386666666549
79680.01,3,0.32,1193.0,59.43386666666549
79740.01,3,0.16,1192.3333333333333,61.59386666666543
79800.01,3,0.05333333333333334,1192.0,60.59386666666543
79860.01,3,0.22,1192.6666666666667,62.275999999998724
79920.01,3,0.26666666666666666,1193.0,61.275999999998724
79980.01,3,0.43333333333333335,1194.0,62.44933333333203
80040.01,3,0.39000000000000007,1193.6666666666667,61.44933333333203
80100.01,3,0.48666666666666664,1194.3333333333333,62.44933333333203
80160.01,3,0.37333333333333335,1193.6666666666667,61.44933333333203
80220.01,3,0.32,1193.3333333333333,62.96933333333197
80280.01,3,0.16,1192.3333333333333,61.96933333333197
80340.01,3,0.16,1192.0,64.12933333333189
80400.01,3,0.22333333333333336,1192.6666666666667,63.129333333331886
80460.01,3,0.32,1193.3333333333333,64.64933333333184
80520.01,3,0.32,1193.3333333333333,63.64933333333184
80580.01,3,0.10666666666666667,1192.0,66.02266666666512
80640.01,3,0.16,1192.0,65.02266666666512
80700.01,3,0.10666666666666667,1192.0,67.18266666666503
80760.01,3,0.16,1192.3333333333333,66.18266666666503
80820.01,3,0.16,1192.6666666666667,68.34266666666497
80880.01,3,0.22,1192.6666666666667,67.34266666666497
80940.01,3,0.26666666666666666,1193.0,69.28933333333157
81000.01,3,0.22,1192.6666666666667,68.28933333333157
81060.01,3,0.48666666666666664,1194.3333333333333,69.28933333333157
81120.01,3,0.37333333333333335,1193.6666666666667,68.28933333333157
81180.01,3,0.48666666666666664,1194.3333333333333,69.28933333333157
81240.01,3,0.43333333333333335,1193.6666666666667,68.28933333333157
81300.01,3,0.43333333333333335,1194.0,69.28933333333157
81360.01,3,0.43333333333333335,1194.0,68.28933333333157
81420.01,3,0.43333333333333335,1194.0,69.63599999999818
81480.01,3,0.32,1193.3333333333333,68.63599999999818
81540.01,3,0.26666666666666666,1193.0,70.15599999999813
81600.01,3,0.26666666666666666,1193.0,69.15599999999813
81660.01,3,0.32,1193.0,70.67599999999804
81720.01,3,0.21333333333333335,1192.6666666666667,69.67599999999804
81780.01,3,0.10666666666666667,1192.3333333333333,72.26266666666466
81840.01,3,0.22333333333333336,1193.0,71.26266666666466
81900.01,3,0.16,1192.6666666666667,73.4226666666646
81960.01,3,0.26666666666666666,1193.0,72.4226666666646
82020.01,3,0.26666666666666666,1193.0,74.15599999999786
82080.01,3,0.32,1193.3333333333333,73.15599999999786
82140.01,3,0.20666666666666667,1192.6666666666667,74.87866666666446
82200.01,3,0.4166666666666667,1194.0,73.87866666666446
82260.01,3,0.3666666666666667,1193.3333333333333,75.61199999999774
82320.01,3,0.37333333333333335,1193.6666666666667,74.61199999999774
82380.01,3,0.32,1193.3333333333333,75.99866666666439
82440.01,3,0.22,1192.6666666666667,74.99866666666439
82500.01,3,0.22,1192.6666666666667,76.68079999999766
82560.01,3,0.32,1193.0,75.68079999999766
82620.01,3,0.26666666666666666,1193.0,77.20079999999761
82680.01,3,0.43333333333333335,1194.0,76.20079999999761
82740.01,3,0.38999999999999996,1193.3333333333333,77.54746666666425
82800.01,3,0.32,1193.3333333333333,76.54746666666425
82860.01,3,0.26666666666666666,1193.0,78.28079999999751
82920.01,3,0.16,1192.3333333333333,77.28079999999751
82980.01,3,0.10666666666666667,1192.0,79.86746666666413
83040.01,3,0.05333333333333334,1191.6666666666667,78.86746666666413
83100.01,3,0.10666666666666667,1192.0,81.45413333333072
83160.01,3,0.22,1192.6666666666667,80.45413333333072
83220.01,3,0.2733333333333334,1193.0,82.37519999999732
83280.01,3,0.2733333333333334,1193.0,81.37519999999732
83340.01,3,0.22333333333333336,1192.6666666666667,83.53519999999723
83400.01,3,0.16,1192.3333333333333,82.53519999999723
83460.01,3,0.0,1191.3333333333333,85.33519999999719
83520.01,3,0.0,1191.3333333333333,84.33519999999719
83580.01,3,0.05333333333333334,1191.6666666666667,87.13519999999714
83640.01,3,0.10666666666666667,1192.0,86.13519999999714
83700.01,3,0.10666666666666667,1192.0,88.29519999999708
83760.01,3,0.10666666666666667,1192.0,87.29519999999708
83820.01,3,0.10666666666666667,1192.0,89.88186666666367
83880.01,3,0.16,1192.3333333333333,88.88186666666367
83940.01,3,0.22,1192.6666666666667,90.56399999999697
84000.01,3,0.32,1193.3333333333333,89.56399999999697
84060.01,3,0.26666666666666666,1193.0,91.29733333333023
84120.01,3,0.38999999999999996,1193.6666666666667,90.29733333333023
84180.01,3,0.32,1193.3333333333333,91.81733333333015
84240.01,3,0.38999999999999996,1193.6666666666667,90.81733333333015
84300.01,3,0.39000000000000007,1193.6666666666667,92.16399999999676
84360.01,3,0.39000000000000007,1193.6666666666667,91.16399999999676
84420.01,3,0.22,1192.6666666666667,93.0850666666634
84480.01,3,0.16,1192.3333333333333,92.0850666666634
84540.01,3,0.10666666666666667,1192.0,94.24506666666332
84600.01,3,0.10666666666666667,1192.0,93.24506666666332
84660.01,3,0.16,1192.3333333333333,95.40506666666325
84720.01,3,0.10666666666666667,1192.0,94.40506666666325
84780.01,3,0.22333333333333336,1192.6666666666667,96.06159999999652
84840.01,3,0.22333333333333336,1192.6666666666667,95.06159999999652
84900.01,3,0.26666666666666666,1193.0,96.79493333332978
84960.01,3,0.32,1193.3333333333333,95.79493333332978
85020.01,3,0.26666666666666666,1193.0,97.3149333333297
85080.01,3,0.22,1192.3333333333333,96.3149333333297
85140.01,3,0.22,1192.6666666666667,98.23599999999631
85200.01,3,0.22,1192.6666666666667,97.23599999999631
85260.01,3,0.22,1192.6666666666667,99.15706666666294
85260.01,3,0.22,1192.6666666666667,99.15706666666294
85260.01,0,NaN,NaN,NaN
85380.01,2,0.255,1193.0,64.28239999999994
85440.01,2,0.44000000000000006,1194.0,63.28239999999993
85500.01,2,0.44000000000000006,1194.0,64.52079999999987
85560.01,2,0.32,1193.5,63.520799999999866
85620.01,2,0.32,1193.5,65.0343999999998
85680.01,2,0.255,1193.0,64.0343999999998
85740.01,2,0.4,1194.0,65.29439999999975
85800.01,2,0.26,1193.0,64.29439999999975
85860.01,2,0.26,1193.0,66.05439999999969
85920.01,2,0.16,1192.5,65.05439999999969
85980.01,2,0.16,1192.5,67.21439999999961
86040.01,2,0.48,1195.0,66.21439999999961
86100.01,2,0.675,1194.5,66.58319999999961
86160.01,2,0.62,1195.0,65.58319999999961
86220.01,2,0.675,1195.0,65.95199999999957
86280.01,2,0.32,1193.5,64.95199999999957
86340.01,2,0.255,1193.0,66.73439999999951
86400.01,2,0.255,1193.5,65.73439999999951
86460.01,2,0.16,1192.5,67.89439999999945
86520.01,2,0.16,1192.5,66.89439999999945
86580.01,2,0.16,1192.0,69.05439999999938
86640.01,2,0.08,1192.0,68.05439999999938
86700.01,2,0.255,1193.0,69.83679999999931
86760.01,2,0.32,1193.5,68.83679999999931
86820.01,2,0.32,1193.5,70.35039999999924
86880.01,2,0.16,1192.5,69.35039999999924
86940.01,2,0.255,1193.0,71.13279999999918
87000.01,2,0.255,1193.0,70.13279999999918
87060.01,2,0.44000000000000006,1194.0,71.37119999999912
87120.01,2,0.255,1193.0,70.37119999999912
87180.01,2,0.255,1193.0,72.15359999999905
87240.01,2,0.16,1192.5,71.15359999999905
87300.01,2,0.255,1193.0,72.93599999999898
87360.01,2,0.32,1193.5,71.93599999999898
87420.01,2,0.32,1193.0,73.44959999999892
87480.01,2,0.16,1192.5,72.44959999999892
87540.01,2,0.255,1193.0,74.23199999999886
87600.01,2,0.255,1193.0,73.23199999999886
87660.01,2,0.255,1193.5,75.0143999999988
87720.01,2,0.32,1194.0,74.0143999999988
87780.01,2,0.4,1194.0,75.27119999999874
87840.01,2,0.48,1194.5,74.27119999999874
87900.01,2,0.33499999999999996,1193.5,75.73359999999869
87960.01,2,0.16,1192.5,74.73359999999869
88020.01,2,0.08,1192.0,77.21359999999864
88080.01,2,0.08,1192.0,76.21359999999864
88140.01,2,0.0,1191.5,79.01359999999858
88200.01,2,0.08,1192.0,78.01359999999858
88260.01,2,0.08,1192.0,80.49359999999852
88320.01,2,0.08,1192.0,79.49359999999852
88380.01,2,0.16,1192.5,81.65359999999846
88440.01,2,0.255,1193.0,80.65359999999846
88500.01,2,0.32,1193.5,82.1671999999984
88560.01,2,0.255,1193.0,81.1671999999984
88620.01,2,0.255,1193.0,82.94959999999836
88680.01,2,0.16,1192.5,81.94959999999836
88740.01,2,0.255,1193.0,83.7319999999983
88800.01,2,0.255,1193.5,82.7319999999983
88860.01,2,0.32,1193.5,84.24559999999823
88920.01,2,0.255,1193.0,83.24559999999823
88980.01,2,0.16,1192.5,85.40559999999817
89040.01,2,0.16,1192.5,84.40559999999817
89100.01,2,0.255,1193.0,86.18799999999811
89160.01,2,0.255,1193.0,85.18799999999811
89220.01,2,0.16,1192.5,87.34799999999805
89280.01,2,0.16,1193.0,86.34799999999805
89340.01,2,0.32,1193.5,87.86159999999799
89400.01,2,0.56,1194.5,86.86159999999799
89460.01,2,0.32,1193.5,88.37519999999793
89520.01,2,0.255,1193.0,87.37519999999793
89580.01,2,0.16,1192.5,89.53519999999789
89640.01,2,0.16,1192.5,88.53519999999789
89700.01,2,0.08,1192.0,91.01519999999783
89760.01,2,0.44000000000000006,1194.0,90.01519999999783
89820.01,2,0.44000000000000006,1194.0,91.25359999999777
89880.01,2,0.56,1194.5,90.25359999999777
89940.01,2,0.255,1193.0,92.03599999999773
90000.01,2,0.255,1193.0,91.03599999999773
90060.01,2,0.32,1193.5,92.54959999999767
90120.01,2,0.32,1193.5,91.54959999999767
90180.01,2,0.255,1193.5,93.3319999999976
90240.01,2,0.32,1193.5,92.3319999999976
90300.01,2,0.44000000000000006,1194.0,93.57039999999756
90360.01,2,0.32,1193.5,92.57039999999756
90420.01,2,0.08,1192.0,95.0503999999975
90480.01,2,0.255,1193.0,94.0503999999975
90540.01,2,0.255,1193.0,95.83279999999745
90600.01,2,0.56,1194.5,94.83279999999745
90660.01,2,0.56,1194.5,95.7991999999974
90720.01,2,0.645,1195.0,94.7991999999974
90780.01,2,0.44000000000000006,1194.0,96.03759999999733
90840.01,2,0.56,1195.0,95.03759999999733
90900.01,2,0.56,1194.5,96.00399999999728
90960.01,2,0.44000000000000006,1194.0,95.00399999999728
91020.01,2,0.7250000000000001,1194.5,95.26399999999725
91080.01,2,0.32,1194.0,94.26399999999725
91140.01,2,0.44000000000000006,1194.0,95.50239999999721
91200.01,2,0.44000000000000006,1194.0,94.50239999999721
91260.01,2,0.56,1194.5,95.46879999999715
91320.01,2,0.32,1193.5,94.46879999999715
91380.01,2,0.4,1194.0,95.72559999999712
91440.01,2,0.485,1194.5,94.72559999999712
91500.01,2,0.615,1195.0,95.26319999999706
91560.01,2,0.42000000000000004,1194.0,94.26319999999706
91620.01,2,0.305,1193.0,95.85039999999701
91680.01,2,0.255,1193.0,94.85039999999701
91740.01,2,0.32,1194.0,96.36399999999696
91800.01,2,0.32,1193.5,95.36399999999696
91860.01,2,0.44000000000000006,1194.0,96.60239999999692
91920.01,2,0.32,1193.5,95.60239999999692
91980.01,2,0.32,1193.5,97.11599999999687
92040.01,2,0.32,1193.5,96.11599999999687
92100.01,2,0.16,1193.0,98.27599999999683
92160.01,2,0.44000000000000006,1194.0,97.27599999999683
92220.01,2,0.56,1194.5,98.24239999999678
92280.01,2,0.92,1195.5,97.24239999999678
92340.01,2,0.9550000000000001,1196.0,96.61519999999675
92400.01,2,0.95,1195.5,95.61519999999675
92460.01,2,0.56,1194.5,96.5815999999967
92520.01,2,0.44000000000000006,1194.0,95.5815999999967
92580.01,2,0.56,1194.5,96.54799999999665
92640.01,2,0.7250000000000001,1195.0,95.54799999999665
92700.01,2,0.7250000000000001,1195.0,95.80799999999664
92760.01,2,0.32,1193.0,94.80799999999664
92820.01,2,0.32,1193.5,96.32159999999658
92880.01,2,0.56,1194.5,95.32159999999658
92940.01,2,0.645,1195.0,95.90159999999656
93000.01,2,0.44000000000000006,1194.0,94.90159999999656
93060.01,2,0.33499999999999996,1193.5,96.36399999999651
93120.01,2,0.4,1194.0,95.36399999999651
93180.01,2,0.33499999999999996,1193.5,96.82639999999645
93240.01,2,0.255,1193.5,95.82639999999645
93300.01,2,0.32,1193.5,97.33999999999642
93360.01,2,0.56,1195.0,96.33999999999642
93420.01,2,0.94,1195.5,95.77999999999636
93480.01,2,0.94,1196.0,94.77999999999636
93540.01,2,0.92,1195.5,94.29999999999632
93600.01,2,0.44000000000000006,1194.0,93.29999999999632
93660.01,2,0.32,1193.5,94.81359999999628
93720.01,2,0.32,1193.5,93.81359999999628
93780.01,2,0.56,1194.5,94.77999999999625
93840.01,2,0.44000000000000006,1194.0,93.77999999999625
93900.01,2,0.32,1193.5,95.29359999999619
93960.01,2,0.32,1193.5,94.29359999999619
94020.01,2,0.56,1195.0,95.25999999999615
94080.01,2,0.92,1195.5,94.25999999999615
94140.01,2,1.0,1197.5,93.45999999999617
94200.01,2,1.0,1198.0,92.45999999999617
94260.01,2,1.0,1200.5,91.65999999999616
94320.01,2,1.0,1202.0,90.65999999999616
94380.01,2,1.0,1203.5,89.85999999999618
94440.01,2,0.7,1204.5,88.85999999999618
94500.01,2,0.49,1205.0,89.85999999999618
94560.01,2,0.605,1206.0,88.85999999999618
94620.01,2,0.655,1207.0,89.23599999999615
94680.01,2,0.79,1208.5,88.23599999999615
94740.01,2,0.97,1209.5,87.55119999999613
94800.01,2,0.75,1209.5,86.55119999999613
94860.01,2,0.935,1212.5,86.01039999999611
94920.01,2,0.635,1213.0,85.01039999999611
94980.01,2,0.8999999999999999,1214.0,84.60239999999607
95040.01,2,0.67,1215.0,83.60239999999607
95100.01,2,0.985,1219.0,82.85359999999605
95160.01,2,1.0,1220.5,81.85359999999605
95220.01,2,1.0,1221.0,81.05359999999604
95280.01,2,0.9,1223.0,80.05359999999604
95340.01,2,0.51,1224.5,81.021599999996
95400.01,2,1.0,1226.5,80.021599999996
95460.01,2,0.74,1227.0,80.26159999999597
95520.01,2,0.88,1228.5,79.26159999999597
95580.01,2,0.685,1229.0,79.52879999999594
95640.01,2,0.56,1230.0,78.52879999999594
95700.01,2,1.0,1233.0,77.72879999999594
95760.01,2,0.835,1233.0,76.72879999999594
95820.01,2,0.87,1234.0,76.4391999999959
95880.01,2,0.58,1234.5,75.4391999999959
95940.01,2,0.22000000000000003,1234.5,77.35919999999587
96000.01,2,0.31000000000000005,1235.5,76.35919999999587
96060.01,2,0.54,1236.5,77.19919999999583
96120.01,2,0.62,1237.0,76.19919999999583
96180.01,2,0.92,1238.5,75.7191999999958
96240.01,2,0.97,1240.0,74.7191999999958
96300.01,2,0.96,1240.5,74.07599999999577
96360.01,2,0.77,1241.5,73.07599999999577
96420.01,2,0.5,1243.0,74.07599999999577
96480.01,2,0.755,1243.5,73.07599999999577
96540.01,2,0.69,1244.5,73.45599999999575
96600.01,2,0.85,1246.5,72.45599999999575
96660.01,2,0.69,1247.0,72.69919999999573
96720.01,2,0.645,1247.0,71.69919999999573
96780.01,2,0.33499999999999996,1247.5,73.16159999999567
96840.01,2,0.44000000000000006,1248.0,72.16159999999567
96900.01,2,0.44000000000000006,1248.5,73.39999999999564
96960.01,2,0.935,1250.5,72.39999999999564
97020.01,2,1.0,1251.5,71.59999999999565
97080.01,2,1.0,1252.5,70.59999999999565
97140.01,2,1.0,1254.5,69.79999999999565
97200.01,2,0.685,1255.5,68.79999999999565
97260.01,2,1.0,1258.0,67.99999999999565
97320.01,2,0.9550000000000001,1259.0,66.99999999999565
97380.01,2,0.735,1259.5,67.16719999999563
97440.01,2,0.45,1260.5,66.16719999999563
97500.01,2,0.385,1260.5,67.4239999999956
