Time,AverageCPU,Sessions,Pheromone
66180.01,5,0.42799999999999994,1974.4,95.45487999999725
66240.01,5,0.384,1975.6,94.45487999999725
66300.01,5,0.33199999999999996,1977.0,95.19215999999717
66360.01,5,0.5,1978.2,94.19215999999717
66420.01,5,0.382,1979.2,95.21199999999715
66480.01,5,0.382,1980.0,94.21199999999715
66540.01,5,0.44800000000000006,1981.6,95.38703999999703
66600.01,5,0.49399999999999994,1982.6,94.38703999999703
66660.01,5,0.372,1983.4,95.86095999999688
66720.01,5,0.434,1985.4,94.86095999999688
66780.01,5,0.49400000000000005,1987.2,96.02095999999685
66840.01,5,0.524,1989.0,95.02095999999685
66900.01,5,0.402,1990.4,95.308319999997
66960.01,5,0.41999999999999993,1991.8,94.308319999997
67020.01,5,0.548,1993.8,94.660319999997
67080.01,5,0.4960000000000001,1994.8,93.660319999997
67140.01,5,0.434,1996.2,94.78735999999697
67200.01,5,0.35,1997.8,93.78735999999697
67260.01,5,0.364,1999.2,93.82479999999691
67320.01,5,0.37,2000.4,92.82479999999691
67380.01,5,0.404,2003.6,93.62895999999687
67440.01,5,0.446,2005.2,92.62895999999687
67500.01,5,0.314,2006.8,93.43919999999687
67560.01,5,0.45600000000000007,2009.4,92.43919999999687
67620.01,5,0.372,2012.0,93.46223999999718
67680.01,5,0.352,2015.0,92.66223999999718
67740.01,5,0.43,2016.8,93.6705599999971
67800.01,5,0.45,2017.6,92.6705599999971
67860.01,5,0.368,2019.6,93.97839999999704
67920.01,5,0.4640000000000001,2021.4,92.97839999999704
67980.01,5,0.5399999999999999,2022.2,93.40911999999707
68040.01,5,0.33799999999999997,2023.8,92.40911999999707
68100.01,5,0.398,2025.8,93.61935999999704
68160.01,5,0.372,2027.2,92.61935999999704
68220.01,5,0.514,2029.6,93.22223999999703
68280.01,5,0.524,2031.2,92.22223999999703
68340.01,5,0.35,2033.0,93.416479999997
68400.01,5,0.23400000000000004,2036.0,92.416479999997
68460.01,5,0.506,2037.4,93.12975999999712
68520.01,5,0.6340000000000001,2038.4,92.12975999999712
68580.01,5,0.398,2040.0,93.27759999999715
68640.01,5,0.40199999999999997,2041.0,92.47759999999715
68700.01,5,0.4039999999999999,2042.2,93.02895999999706
68760.01,5,0.542,2044.2,92.22895999999706
68820.01,5,0.46399999999999997,2044.6,92.86319999999694
68880.01,5,0.508,2045.4,91.86319999999694
68940.01,5,0.47000000000000003,2046.6,92.11407999999707
69000.01,5,0.508,2047.8,91.31407999999708
69060.01,5,0.44400000000000006,2049.8,91.83247999999715
69120.01,5,0.466,2051.2,91.03247999999715
69180.01,5,0.472,2052.4,91.63247999999714
69240.01,5,0.534,2055.0,90.63247999999714
69300.01,5,0.42400000000000004,2056.2,91.5566399999971
69360.01,5,0.446,2058.0,90.63247999999714
69420.01,5,0.438,2060.0,92.09455999999702
69480.01,5,0.5980000000000001,2062.0,91.09455999999702
69540.01,5,0.354,2063.6,93.31151999999695
69600.01,5,0.5399999999999999,2064.6,92.31151999999695
69660.01,5,0.446,2065.6,93.01583999999681
69720.01,5,0.442,2066.6,92.01583999999681
69780.01,5,0.378,2068.4,93.36399999999676
69840.01,5,0.4659999999999999,2070.2,92.36399999999676
69900.01,5,0.43200000000000005,2071.8,92.81999999999671
69960.01,5,0.53,2074.0,91.81999999999671
70020.01,5,0.42800000000000005,2076.4,92.02319999999665
70080.01,5,0.364,2077.4,91.02319999999665
70140.01,5,0.484,2078.8,92.40719999999655
70200.01,5,0.42400000000000004,2079.6,91.40719999999655
70260.01,5,0.4640000000000001,2080.8,92.33583999999647
70320.01,5,0.492,2082.4,91.33583999999647
70380.01,5,0.386,2084.4,92.81039999999633
70440.01,5,0.426,2086.6,91.81039999999635
70500.01,5,0.484,2088.6,92.29999999999639
70560.01,5,0.442,2090.0,91.29999999999639
70620.01,5,0.458,2091.0,92.36975999999626
70680.01,5,0.426,2092.2,91.36975999999626
70740.01,5,0.34600000000000003,2094.0,92.05967999999618
70800.01,5,0.506,2097.0,91.05967999999618
70860.01,5,0.328,2097.8,92.35503999999612
70920.01,5,0.466,2098.6,91.35503999999612
70980.01,5,0.368,2099.4,92.47407999999601
71040.01,5,0.484,2101.2,91.47407999999601
71100.01,5,0.4800000000000001,2103.6,91.89775999999594
71160.01,5,0.38,2104.6,90.89775999999594
71220.01,5,0.45,2104.8,91.47919999999586
71280.01,5,0.502,2106.8,90.47919999999586
71340.01,5,0.44000000000000006,2108.2,91.96079999999571
71400.01,5,0.41,2109.2,90.96079999999571
71460.01,5,0.514,2111.2,91.88303999999563
71520.01,5,0.442,2113.6,90.88303999999563
71580.01,5,0.438,2114.2,91.13935999999556
71640.01,5,0.516,2115.6,90.13935999999556
71700.01,5,0.348,2117.0,91.31375999999547
71760.01,5,0.356,2118.4,90.31375999999547
71820.01,5,0.45199999999999996,2120.2,91.12047999999541
71880.01,5,0.43,2121.4,90.12047999999541
71940.01,5,0.40800000000000003,2123.0,90.64495999999596
72000.01,5,0.45600000000000007,2124.4,89.64495999999596
72060.01,5,0.43999999999999995,2124.8,89.44495999999597
72120.01,5,0.418,2125.4,88.44495999999597
72180.01,5,0.296,2126.0,90.13007999999584
72240.01,5,0.22999999999999998,2126.2,89.13007999999584
72300.01,5,0.328,2126.6,89.96207999999581
72360.01,5,0.22400000000000003,2126.2,88.96207999999581
72420.01,5,0.288,2126.6,90.31407999999574
72480.01,5,0.28800000000000003,2126.6,89.31407999999574
72540.01,5,0.32,2126.8,89.72207999999569
72600.01,5,0.384,2127.2,88.72207999999569
72660.01,5,0.384,2127.2,90.13807999999558
72720.01,5,0.41600000000000004,2127.2,89.13807999999558
72780.01,5,0.28800000000000003,2126.8,90.65807999999544
72840.01,5,0.386,2127.0,89.65807999999544
72900.01,5,0.396,2127.2,90.99087999999594
72960.01,5,0.41600000000000004,2127.4,89.99087999999594
73020.01,5,0.41600000000000004,2127.4,91.19887999999587
73080.01,5,0.46799999999999997,2127.6,90.19887999999587
73140.01,5,0.4800000000000001,2127.6,91.19887999999587
73200.01,5,0.396,2127.0,90.19887999999587
73260.01,5,0.35200000000000004,2127.0,91.40687999999582
73320.01,5,0.32,2126.8,90.40687999999582
73380.01,5,0.35200000000000004,2127.0,91.00687999999582
73440.01,5,0.35200000000000004,2127.0,90.00687999999582
73500.01,5,0.256,2126.6,91.30287999999585
73560.01,5,0.192,2126.0,90.30287999999585
73620.01,5,0.22400000000000003,2126.2,90.90287999999586
73680.01,5,0.16,2125.8,90.00079999999666
73740.01,5,0.25599999999999995,2126.4,90.40079999999666
73800.01,5,0.41,2127.4,89.60079999999667
73860.01,5,0.406,2127.4,90.27727999999662
73920.01,5,0.308,2126.8,89.27727999999662
73980.01,5,0.24400000000000005,2126.0,90.26319999999654
74040.01,5,0.22400000000000003,2126.2,89.26319999999654
74100.01,5,0.35200000000000004,2127.0,89.86319999999655
74160.01,5,0.352,2126.8,88.86319999999655
74220.01,5,0.41600000000000004,2127.4,90.07119999999651
74280.01,5,0.32,2126.6,89.24079999999658
74340.01,5,0.32,2126.8,90.1527999999965
74400.01,5,0.32,2126.6,89.1527999999965
74460.01,5,0.32,2126.8,89.96079999999645
74520.01,5,0.32,2126.6,88.96079999999645
74580.01,5,0.28800000000000003,2126.6,90.08879999999644
74640.01,5,0.256,2126.4,89.28079999999652
74700.01,5,0.16,2125.8,90.08079999999651
74760.01,5,0.128,2125.8,89.28079999999652
74820.01,5,0.192,2126.0,91.18479999999636
74880.01,5,0.256,2126.4,90.18479999999636
74940.01,5,0.35200000000000004,2127.0,91.26479999999631
75000.01,5,0.45599999999999996,2127.4,90.26479999999631
75060.01,5,0.514,2127.6,91.05711999999627
75120.01,5,0.32,2126.8,90.05711999999627
75180.01,5,0.256,2126.4,91.72911999999614
75240.01,5,0.288,2126.6,90.72911999999614
75300.01,5,0.28800000000000003,2126.6,92.24879999999612
75360.01,5,0.22399999999999998,2126.2,91.24879999999612
75420.01,5,0.352,2127.2,92.45679999999604
75480.01,5,0.396,2127.0,91.45679999999604
75540.01,5,0.528,2127.8,93.04879999999596
75600.01,5,0.6679999999999999,2128.0,92.04879999999596
75660.01,5,0.46799999999999997,2126.8,92.50479999999592
75720.01,5,0.38,2126.4,91.50479999999592
75780.01,5,0.22400000000000003,2126.4,93.30479999999578
75840.01,5,0.28800000000000003,2126.6,92.30479999999578
75900.01,5,0.384,2127.2,93.6167999999957
75960.01,5,0.442,2127.6,92.6167999999957
76020.01,5,0.308,2126.8,94.16975999999559
76080.01,5,0.246,2126.4,93.16975999999559
76140.01,5,0.128,2125.6,94.14191999999578
76200.01,5,0.128,2125.6,93.14191999999578
76260.01,5,0.128,2125.6,94.33391999999571
76320.01,5,0.16,2125.8,93.33391999999571
76380.01,5,0.096,2125.4,93.93391999999571
76440.01,5,0.128,2125.6,93.09311999999939
76500.01,5,0.128,2125.8,93.52511999999936
76560.01,5,0.192,2126.0,92.52511999999936
76620.01,5,0.256,2126.4,92.32511999999936
76680.01,5,0.256,2126.4,91.49311999999938
76740.01,5,0.16,2125.8,92.92511999999935
76800.01,5,0.16,2125.8,92.12511999999936
76860.01,5,0.288,2126.6,93.54111999999922
76920.01,5,0.384,2127.2,92.54111999999922
76980.01,5,0.28800000000000003,2126.6,94.08511999999911
77040.01,5,0.256,2126.4,93.08511999999911
77100.01,5,0.256,2126.4,94.18911999999908
77160.01,5,0.32,2126.8,93.18911999999908
77220.01,5,0.32,2126.8,94.60511999999899
77280.01,5,0.22400000000000003,2126.2,93.60511999999899
77340.01,5,0.256,2126.4,95.029119999999
77400.01,5,0.32,2127.0,94.029119999999
77460.01,5,0.352,2127.0,95.44511999999887
77520.01,5,0.256,2126.4,94.44511999999887
77580.01,5,0.192,2126.0,95.31711999999887
77640.01,5,0.16,2125.8,94.31711999999887
77700.01,5,0.16,2125.6,95.54911999999884
77760.01,5,0.22399999999999998,2126.2,94.54911999999884
77820.01,5,0.128,2125.6,95.61311999999876
77880.01,5,0.192,2126.0,94.61311999999876
77940.01,5,0.128,2125.6,95.84511999999874
78000.01,5,0.32,2126.8,94.84511999999874
78060.01,5,0.48999999999999994,2128.0,95.61407999999868
78120.01,5,0.534,2128.0,94.61407999999868
78180.01,5,0.40800000000000003,2127.4,96.01695999999856
78240.01,5,0.192,2125.8,95.01695999999856
78300.01,5,0.064,2125.2,95.99679999999861
78360.01,5,0.096,2125.4,94.99679999999861
78420.01,5,0.128,2125.8,96.07487999999866
78480.01,5,0.192,2126.0,95.07487999999866
78540.01,5,0.22400000000000003,2126.2,96.13887999999858
78600.01,5,0.32,2126.8,95.13887999999858
78660.01,5,0.22399999999999998,2126.4,95.54687999999852
78720.01,5,0.22400000000000003,2126.4,94.54687999999852
78780.01,5,0.16,2125.8,95.04287999999856
78840.01,5,0.192,2126.0,94.04287999999856
78900.01,5,0.16,2125.8,95.27487999999853
78960.01,5,0.16,2126.0,94.27487999999853
79020.01,5,0.16,2126.0,95.1068799999985
79080.01,5,0.32,2126.8,94.1068799999985
79140.01,5,0.28800000000000003,2126.6,94.91487999999842
79200.01,5,0.328,2126.6,93.91487999999842
79260.01,5,0.256,2126.4,94.7468799999984
79320.01,5,0.256,2126.4,93.7468799999984
79380.01,5,0.22400000000000003,2126.2,95.21087999999834
79440.01,5,0.192,2126.0,94.21087999999834
79500.01,5,0.128,2125.6,95.44287999999831
79560.01,5,0.128,2125.8,94.44287999999831
79620.01,5,0.16,2125.8,95.27487999999829
79680.01,5,0.192,2126.0,94.27487999999829
79740.01,5,0.16,2125.8,95.33887999999823
79800.01,5,0.128,2125.6,94.33887999999823
79860.01,5,0.192,2126.0,95.67487999999817
79920.01,5,0.28800000000000003,2126.4,94.67487999999817
79980.01,5,0.288,2126.8,94.97887999999814
80040.01,5,0.22400000000000003,2126.2,93.97887999999814
80100.01,5,0.128,2125.6,95.04287999999806
80160.01,5,0.064,2125.2,94.04287999999806
80220.01,5,0.064,2125.2,95.17087999999808
80280.01,5,0.096,2125.4,94.17087999999808
80340.01,5,0.128,2125.8,96.09887999999796
80400.01,5,0.192,2126.0,95.09887999999796
80460.01,5,0.16,2126.0,95.93087999999793
80520.01,5,0.192,2126.0,94.93087999999793
80580.01,5,0.16,2125.8,95.99487999999788
80640.01,5,0.192,2126.0,94.99487999999788
80700.01,5,0.192,2126.0,96.69087999999779
80760.01,5,0.256,2126.4,95.69087999999779
80820.01,5,0.41600000000000004,2127.4,96.49887999999785
80880.01,5,0.35200000000000004,2127.0,95.49887999999785
80940.01,5,0.41600000000000004,2127.4,95.69887999999784
81000.01,5,0.256,2126.4,94.69887999999784
81060.01,5,0.256,2126.4,95.63487999999778
81120.01,5,0.256,2126.6,94.63487999999778
81180.01,5,0.32,2126.8,95.61087999999775
81240.01,5,0.22400000000000003,2126.2,94.61087999999775
81300.01,5,0.256,2126.4,96.05087999999765
81360.01,5,0.064,2125.2,95.05087999999765
81420.01,5,0.096,2125.4,96.17887999999766
81480.01,5,0.064,2125.2,95.17887999999766
81540.01,5,0.096,2125.2,97.13087999999757
81600.01,5,0.064,2125.2,96.13087999999757
81660.01,5,0.032,2125.0,97.45087999999751
81720.01,5,0.032,2125.0,96.45087999999751
81780.01,5,0.032,2125.0,97.4508799999975
81840.01,5,0.064,2125.2,96.4508799999975
81900.01,5,0.032,2125.0,97.77087999999742
81960.01,5,0.192,2126.0,96.77087999999742
82020.01,5,0.16,2125.8,96.97087999999742
82080.01,5,0.192,2126.0,95.97087999999742
82140.01,5,0.064,2125.2,98.15487999999729
82200.01,5,0.064,2125.4,97.15487999999729
82260.01,5,0.096,2125.4,98.11487999999726
82260.01,5,0.096,2125.4,98.11487999999726
82260.01,0,NaN,NaN,NaN
82380.01,4,0.2,2079.0,64.49999999999987
82440.01,4,0.2,2079.0,63.49999999999986
82500.01,4,0.16,2078.75,65.65999999999971
82560.01,4,0.04,2078.0,64.65999999999971
82620.01,4,0.20500000000000002,2079.0,66.46159999999955
82680.01,4,0.20500000000000002,2079.0,65.46159999999955
82740.01,4,0.32,2079.75,66.98159999999943
82800.01,4,0.4925,2080.75,65.98159999999943
82860.01,4,0.495,2080.5,67.50159999999924
82920.01,4,0.45,2080.25,66.50159999999924
82980.01,4,0.20500000000000002,2079.0,68.66159999999914
83040.01,4,0.12,2078.5,67.66159999999914
83100.01,4,0.16,2078.75,69.821599999999
83160.01,4,0.20500000000000002,2079.0,68.821599999999
83220.01,4,0.16,2078.75,70.98159999999885
83280.01,4,0.12,2078.5,69.98159999999885
83340.01,4,0.2,2079.0,71.98159999999872
83400.01,4,0.12,2078.5,70.98159999999872
83460.01,4,0.08,2078.25,73.7815999999986
83520.01,4,0.08,2078.25,72.7815999999986
83580.01,4,0.08,2078.25,75.26159999999847
83640.01,4,0.12,2078.5,74.26159999999847
83700.01,4,0.12,2078.5,76.90159999999833
83760.01,4,0.08,2078.25,75.90159999999833
83820.01,4,0.04,2078.0,78.5415999999982
83880.01,4,0.04,2078.0,77.5415999999982
83940.01,4,0.12,2078.5,80.02159999999805
84000.01,4,0.12,2078.5,79.02159999999805
84060.01,4,0.12,2078.5,81.34159999999787
84120.01,4,0.2,2078.75,80.34159999999787
84180.01,4,0.16,2079.0,82.50159999999775
84240.01,4,0.24000000000000002,2079.25,81.50159999999775
84300.01,4,0.20500000000000002,2079.0,83.30319999999762
84360.01,4,0.12,2078.5,82.30319999999762
84420.01,4,0.04,2078.0,85.10319999999746
84480.01,4,0.08,2078.0,84.10319999999746
84540.01,4,0.12,2078.5,86.58319999999733
84600.01,4,0.12,2078.5,85.58319999999733
84660.01,4,0.16,2078.75,87.74319999999719
84720.01,4,0.04,2078.25,86.74319999999719
84780.01,4,0.08,2078.25,89.54319999999701
84840.01,4,0.12,2078.5,88.54319999999701
84900.01,4,0.12,2078.5,91.0231999999969
84960.01,4,0.12,2078.5,90.0231999999969
85020.01,4,0.16,2078.75,92.18319999999676
85080.01,4,0.16,2078.75,91.18319999999676
85140.01,4,0.2,2079.0,93.18319999999665
85200.01,4,0.12,2078.5,92.18319999999665
85260.01,4,0.08,2078.5,94.98319999999647
85320.01,4,0.08,2078.25,93.98319999999647
85380.01,4,0.12,2078.5,96.30319999999634
85440.01,4,0.08,2078.25,95.30319999999634
85500.01,4,0.04,2078.0,98.1031999999962
85560.01,4,0.04,2078.0,97.1031999999962
85620.01,4,0.16,2078.75,99.26319999999606
85680.01,4,0.2,2079.25,98.26319999999606
85740.01,4,0.24000000000000002,2079.25,100.26319999999595
85800.01,4,0.12,2078.75,99.26319999999595
85860.01,4,0.16,2078.75,101.4231999999958
85920.01,4,0.12,2078.75,100.4231999999958
85980.01,4,0.2,2079.0,102.42319999999569
85980.01,4,0.2,2079.0,102.42319999999569
85980.01,0,NaN,NaN,NaN
86100.01,3,0.22,1991.6666666666667,64.42106666666653
86160.01,3,0.16,1991.3333333333333,63.421066666666526
86220.01,3,0.22,1991.6666666666667,65.34213333333308
86280.01,3,0.16,1991.0,64.34213333333308
86340.01,3,0.10666666666666667,1991.0,66.71546666666626
86400.01,3,0.0,1990.3333333333333,65.71546666666627
86460.01,3,0.05333333333333334,1990.6666666666667,68.08879999999948
86520.01,3,0.05333333333333334,1990.6666666666667,67.0887999999995
86580.01,3,0.05333333333333334,1990.6666666666667,69.88879999999932
86640.01,3,0.05333333333333334,1990.6666666666667,68.88879999999932
86700.01,3,0.05333333333333334,1990.6666666666667,71.26213333333247
86760.01,3,0.05333333333333334,1990.6666666666667,70.26213333333247
86820.01,3,0.16,1991.3333333333333,72.42213333333235
86880.01,3,0.16,1991.3333333333333,71.42213333333235
86940.01,3,0.16,1991.3333333333333,73.58213333333224
87000.01,3,0.05333333333333334,1990.6666666666667,72.58213333333224
87060.01,3,0.10666666666666667,1990.6666666666667,74.74213333333203
87120.01,3,0.10666666666666667,1991.0,73.74213333333203
87180.01,3,0.16,1991.3333333333333,75.90213333333192
87240.01,3,0.16,1991.3333333333333,74.90213333333192
87300.01,3,0.05333333333333334,1990.6666666666667,77.48879999999845
87360.01,3,0.16,1991.3333333333333,76.48879999999845
87420.01,3,0.10666666666666667,1991.0,78.86213333333164
87480.01,3,0.10666666666666667,1991.0,77.86213333333164
87540.01,3,0.16,1991.3333333333333,80.0221333333315
87600.01,3,0.10666666666666667,1991.0,79.0221333333315
87660.01,3,0.10666666666666667,1991.0,81.39546666666469
87720.01,3,0.2733333333333334,1992.0,80.39546666666469
87780.01,3,0.4266666666666667,1993.0,81.56879999999796
87840.01,3,0.61,1993.6666666666667,80.56879999999796
87900.01,3,0.4266666666666667,1993.0,81.74213333333124
87960.01,3,0.22,1991.3333333333333,80.74213333333124
88020.01,3,0.05333333333333334,1990.3333333333333,83.54213333333105
88080.01,3,0.0,1990.3333333333333,82.54213333333105
88140.01,3,0.0,1990.3333333333333,85.34213333333095
88200.01,3,0.05333333333333334,1990.6666666666667,84.34213333333095
88260.01,3,0.05333333333333334,1990.6666666666667,86.92879999999748
88320.01,3,0.05333333333333334,1990.6666666666667,85.92879999999748
88380.01,3,0.16,1991.3333333333333,88.0887999999973
88440.01,3,0.10666666666666667,1991.0,87.0887999999973
88500.01,3,0.16,1991.3333333333333,89.24879999999719
88560.01,3,0.10666666666666667,1990.6666666666667,88.24879999999719
88620.01,3,0.10666666666666667,1991.0,90.40879999999702
88680.01,3,0.10666666666666667,1990.6666666666667,89.40879999999702
88740.01,3,0.10666666666666667,1991.0,91.5687999999969
88800.01,3,0.05333333333333334,1990.6666666666667,90.5687999999969
88860.01,3,0.05333333333333334,1990.6666666666667,93.36879999999674
88920.01,3,0.05333333333333334,1990.6666666666667,92.36879999999674
88980.01,3,0.05333333333333334,1990.6666666666667,95.16879999999662
89040.01,3,0.10666666666666667,1991.0,94.16879999999662
89100.01,3,0.10666666666666667,1991.0,96.54213333332983
89160.01,3,0.16,1991.3333333333333,95.54213333332983
89220.01,3,0.16,1991.3333333333333,97.70213333332964
89280.01,3,0.16,1991.3333333333333,96.70213333332964
89340.01,3,0.16,1991.3333333333333,98.86213333332954
89400.01,3,0.10666666666666667,1991.0,97.86213333332954
89460.01,3,0.16,1991.3333333333333,100.02213333332936
89520.01,3,0.10666666666666667,1991.0,99.02213333332936
89580.01,3,0.10666666666666667,1991.0,101.60879999999592
89580.01,3,0.10666666666666667,1991.0,101.60879999999592
89580.01,0,NaN,NaN,NaN
89700.01,2,0.08,1903.0,64.97999999999988
89760.01,2,0.16,1903.5,63.979999999999876
89820.01,2,0.32,1904.5,65.49359999999976
89880.01,2,0.44000000000000006,1905.0,64.49359999999976
89940.01,2,0.44000000000000006,1905.5,65.73199999999963
90000.01,2,0.44000000000000006,1905.0,64.73199999999963
90060.01,2,0.92,1906.5,64.2519999999995
90120.01,2,0.9450000000000001,1907.0,63.251999999999505
90180.01,2,0.9550000000000001,1907.0,62.63119999999943
90240.01,2,0.7250000000000001,1906.0,61.63119999999943
90300.01,2,0.255,1904.0,63.413599999999306
90360.01,2,0.32,1904.5,62.413599999999306
90420.01,2,0.255,1904.0,64.19599999999919
90480.01,2,0.255,1904.0,63.19599999999919
90540.01,2,0.44000000000000006,1905.5,64.43439999999907
90600.01,2,0.92,1906.5,63.434399999999066
90660.01,2,0.9450000000000001,1907.0,62.845599999999024
90720.01,2,0.7250000000000001,1906.0,61.845599999999024
90780.01,2,0.255,1904.5,63.62799999999891
90840.01,2,0.44000000000000006,1905.5,62.62799999999891
90900.01,2,0.56,1905.5,63.5943999999988
90960.01,2,0.72,1907.0,62.5943999999988
91020.01,2,0.845,1907.0,62.42159999999872
91080.01,2,0.595,1906.0,61.42159999999872
91140.01,2,0.845,1907.0,61.24879999999865
91200.01,2,0.44000000000000006,1905.0,60.24879999999865
91260.01,2,0.32,1904.5,61.76239999999853
91320.01,2,0.16,1903.5,60.76239999999853
91380.01,2,0.44000000000000006,1905.0,62.00079999999841
91440.01,2,0.56,1905.5,61.00079999999841
91500.01,2,0.7250000000000001,1906.0,61.26079999999837
91560.01,2,0.44000000000000006,1905.0,60.26079999999837
91620.01,2,0.16,1903.5,62.42079999999825
91680.01,2,0.255,1904.0,61.42079999999825
91740.01,2,0.32,1904.5,62.93439999999814
91800.01,2,0.44000000000000006,1904.5,61.93439999999814
91860.01,2,0.44000000000000006,1905.0,63.17279999999802
91920.01,2,0.44000000000000006,1905.0,62.17279999999802
91980.01,2,0.44000000000000006,1905.0,63.41119999999791
92040.01,2,0.7250000000000001,1906.0,62.41119999999791
92100.01,2,0.44000000000000006,1905.0,63.649599999997804
92160.01,2,0.44000000000000006,1905.0,62.649599999997804
92220.01,2,0.255,1904.0,64.43199999999769
92280.01,2,0.16,1903.5,63.431999999997686
92340.01,2,0.33499999999999996,1904.5,64.89439999999757
92400.01,2,0.33499999999999996,1904.5,63.894399999997574
92460.01,2,0.4,1905.0,65.15439999999754
92520.01,2,0.44000000000000006,1905.0,64.15439999999754
92580.01,2,0.44000000000000006,1905.0,65.39279999999742
92640.01,2,0.4,1905.0,64.39279999999742
92700.01,2,0.48,1905.0,65.39279999999742
92760.01,2,0.33499999999999996,1904.5,64.39279999999742
92820.01,2,0.255,1904.0,66.17519999999732
92880.01,2,0.16,1903.5,65.17519999999732
92940.01,2,0.255,1904.0,66.9575999999972
93000.01,2,0.32,1905.0,65.9575999999972
93060.01,2,0.44000000000000006,1905.0,67.1959999999971
93120.01,2,0.7250000000000001,1906.0,66.1959999999971
93180.01,2,0.44000000000000006,1905.0,67.43439999999698
93240.01,2,0.32,1904.5,66.43439999999698
93300.01,2,0.4,1905.0,67.69119999999691
93360.01,2,0.62,1906.5,66.69119999999691
93420.01,2,0.9299999999999999,1908.0,66.17599999999683
93480.01,2,0.995,1910.0,65.17599999999683
93540.01,2,1.0,1912.0,64.37599999999685
93600.01,2,1.0,1914.5,63.37599999999684
93660.01,2,1.0,1915.5,62.575999999996846
93720.01,2,0.8,1916.5,61.575999999996846
93780.01,2,0.5,1917.5,62.57439999999674
93840.01,2,0.66,1919.5,61.57439999999674
93900.01,2,0.845,1920.5,61.388799999996706
93960.01,2,0.7250000000000001,1920.0,60.388799999996706
94020.01,2,0.8049999999999999,1920.0,60.3599999999966
94080.01,2,0.96,1920.5,59.3599999999966
94140.01,2,0.7250000000000001,1920.0,59.61999999999652
94200.01,2,0.8400000000000001,1920.0,58.61999999999652
94260.01,2,1.0,1921.0,57.819999999996526
94320.01,2,0.97,1921.5,56.819999999996526
94380.01,2,0.94,1922.0,56.25199999999646
94440.01,2,0.885,1922.0,55.25199999999646
94500.01,2,0.485,1923.0,56.31919999999636
94560.01,2,0.855,1926.0,55.31919999999636
94620.01,2,0.94,1928.5,54.75599999999632
94680.01,2,1.0,1929.5,53.75599999999632
94740.01,2,1.0,1930.5,52.95599999999632
94800.01,2,0.88,1931.5,51.95599999999632
94860.01,2,0.635,1932.5,52.403999999996216
94920.01,2,0.32,1932.5,51.403999999996216
94980.01,2,0.4,1933.0,52.66399999999614
95040.01,2,0.4,1933.0,51.66399999999614
95100.01,2,0.58,1933.5,52.33759999999604
95160.01,2,0.58,1933.5,51.33759999999604
95220.01,2,0.26,1932.0,53.23759999999601
95280.01,2,0.33499999999999996,1932.5,52.23759999999601
95340.01,2,0.87,1934.5,51.965599999995895
95400.01,2,0.77,1934.5,50.965599999995895
95460.01,2,0.9650000000000001,1936.5,50.29999999999586
95520.01,2,0.78,1936.5,49.29999999999586
95580.01,2,0.77,1937.0,49.42159999999576
95640.01,2,1.0,1939.0,48.42159999999576
95700.01,2,0.30000000000000004,1939.0,50.03439999999566
95760.01,2,0.56,1941.0,49.03439999999566
95820.01,2,0.635,1940.0,49.48719999999555
95880.01,2,0.74,1940.5,48.48719999999555
95940.01,2,0.79,1941.0,48.52239999999545
96000.01,2,1.0,1942.0,47.52239999999545
96060.01,2,0.94,1943.0,46.960799999995416
96120.01,2,0.685,1944.5,45.960799999995416
96180.01,2,0.69,1946.0,46.292799999995346
96240.01,2,0.97,1947.5,45.292799999995346
96300.01,2,1.0,1949.5,44.49279999999535
96360.01,2,1.0,1951.5,43.49279999999535
96420.01,2,1.0,1953.5,42.69279999999535
96480.01,2,1.0,1956.0,41.69279999999535
96540.01,2,1.0,1956.5,40.892799999995354
96600.01,2,1.0,1959.0,39.892799999995354
96660.01,2,0.75,1960.5,39.992799999995356
96720.01,2,1.0,1962.5,38.992799999995356
96780.01,2,0.75,1963.0,39.09279999999536
96840.01,2,0.565,1964.0,38.09279999999536
96900.01,2,0.59,1965.5,38.72959999999533
96960.01,2,0.745,1967.5,37.72959999999533
97020.01,2,0.95,1968.5,37.121599999995254
97080.01,2,0.95,1970.5,36.121599999995254
97140.01,2,1.0,1973.0,35.32159999999526
97200.01,2,1.0,1974.0,34.32159999999526
97260.01,2,1.0,1975.5,33.52159999999526
97320.01,2,1.0,1976.5,32.52159999999526
97380.01,2,0.65,1977.0,32.9263999999952
97440.01,2,0.625,1978.5,31.926399999995194
97500.01,2,0.74,1980.5,32.02639999999519
97560.01,2,0.76,1981.0,31.026399999995192
97620.01,2,0.705,1982.0,31.391199999995088
97680.01,2,0.595,1982.0,30.391199999995088
97740.01,2,0.36000000000000004,1981.5,31.954399999994983
97800.01,2,0.62,1982.5,30.954399999994983
97860.01,2,1.0,1984.5,30.154399999994983
97920.01,2,0.96,1985.0,29.154399999994983
97980.01,2,0.975,1987.5,28.445599999994947
98040.01,2,1.0,1988.0,27.445599999994947
98100.01,2,1.0,1991.0,26.645599999994946
98160.01,2,1.0,1992.0,25.645599999994946
98220.01,2,1.0,1993.0,24.845599999994946
98280.01,2,0.765,1994.0,23.845599999994946
98340.01,2,0.335,1994.5,25.43199999999491
98400.01,2,0.16,1994.5,24.43199999999491
98460.01,2,0.255,1995.5,26.214399999994807
98520.01,2,0.48,1997.0,25.214399999994807
