Time,AverageCPU,Sessions,Pheromone
77100.01,4,0.1275,2061.25,NaN
77160.01,4,0.16,2061.5,NaN
77220.01,4,0.36250000000000004,2062.75,NaN
77280.01,4,0.44,2063.25,NaN
77340.01,4,0.61,2064.25,NaN
77400.01,4,0.7775000000000001,2064.75,NaN
77460.01,4,0.6799999999999999,2066.0,NaN
77520.01,4,0.585,2066.0,NaN
77580.01,4,0.5549999999999999,2066.75,NaN
77640.01,4,0.27749999999999997,2067.0,NaN
77700.01,4,0.23000000000000004,2067.5,NaN
77760.01,4,0.32,2068.0,NaN
77820.01,4,0.43,2068.5,NaN
77880.01,4,0.4,2068.5,NaN
77940.01,4,0.32,2068.0,NaN
78000.01,4,0.24,2067.25,NaN
78060.01,4,0.4,2068.5,NaN
78120.01,4,0.51,2069.0,NaN
78180.01,4,0.495,2068.75,NaN
78240.01,4,0.4,2068.5,NaN
78300.01,4,0.32,2067.5,NaN
78360.01,4,0.32,2067.75,NaN
78420.01,4,0.32,2068.0,NaN
78480.01,4,0.32,2068.25,NaN
78540.01,4,0.24,2067.5,NaN
78600.01,4,0.2,2067.5,NaN
78660.01,4,0.24,2067.5,NaN
78720.01,4,0.2,2067.0,NaN
78780.01,4,0.32,2068.0,NaN
78840.01,4,0.27999999999999997,2067.75,NaN
78900.01,4,0.32,2068.0,NaN
78960.01,4,0.32,2068.25,NaN
79020.01,4,0.48,2069.0,NaN
79080.01,4,0.4,2068.75,NaN
79140.01,4,0.48,2068.75,NaN
79200.01,4,0.48,2069.0,NaN
79260.01,4,0.55,2069.0,NaN
79320.01,4,0.24000000000000002,2067.5,NaN
79380.01,4,0.24,2067.5,NaN
79440.01,4,0.24000000000000002,2067.5,NaN
79500.01,4,0.28,2067.75,NaN
79560.01,4,0.24000000000000002,2067.5,NaN
79620.01,4,0.2,2067.25,NaN
79680.01,4,0.27999999999999997,2067.75,NaN
79740.01,4,0.36000000000000004,2068.25,NaN
79800.01,4,0.32,2068.0,NaN
79860.01,4,0.2,2067.25,NaN
79920.01,4,0.12,2066.75,NaN
79980.01,4,0.12,2066.75,NaN
80040.01,4,0.24,2067.5,NaN
80100.01,4,0.4,2068.5,NaN
80160.01,4,0.55,2069.25,NaN
80220.01,4,0.4,2068.5,NaN
80280.01,4,0.44,2068.75,NaN
80340.01,4,0.48,2069.0,NaN
80400.01,4,0.4,2068.5,NaN
80460.01,4,0.32,2067.75,NaN
80520.01,4,0.24,2067.5,NaN
80580.01,4,0.32,2068.0,NaN
80640.01,4,0.4,2068.5,NaN
80700.01,4,0.37000000000000005,2068.25,NaN
80760.01,4,0.32,2068.0,NaN
80820.01,4,0.2,2067.25,NaN
80880.01,4,0.12,2066.75,NaN
80940.01,4,0.16,2067.0,NaN
81000.01,4,0.24,2067.5,NaN
81060.01,4,0.24,2067.5,NaN
81120.01,4,0.2,2067.25,NaN
81180.01,4,0.2,2067.25,NaN
81240.01,4,0.2,2067.25,NaN
81300.01,4,0.16,2067.0,NaN
81360.01,4,0.24,2067.5,NaN
81420.01,4,0.32,2068.25,NaN
81480.01,4,0.4,2068.25,NaN
81540.01,4,0.3625,2068.0,NaN
81600.01,4,0.4,2068.5,NaN
81660.01,4,0.32,2068.0,NaN
81720.01,4,0.3625,2068.25,NaN
81780.01,4,0.24000000000000002,2067.5,NaN
81840.01,4,0.36250000000000004,2068.25,NaN
81900.01,4,0.24000000000000002,2067.5,NaN
81960.01,4,0.36000000000000004,2068.0,NaN
82020.01,4,0.20500000000000002,2067.25,NaN
82080.01,4,0.20500000000000002,2067.25,NaN
82140.01,4,0.16,2067.0,NaN
82200.01,4,0.16,2067.0,NaN
82260.01,4,0.12,2066.75,NaN
82320.01,4,0.12,2067.0,NaN
82380.01,4,0.16,2066.75,NaN
82440.01,4,0.2,2067.25,NaN
82500.01,4,0.2,2067.25,NaN
82560.01,4,0.24000000000000002,2067.75,NaN
82620.01,4,0.2,2067.25,NaN
82680.01,4,0.24,2067.5,NaN
82740.01,4,0.24000000000000002,2067.25,NaN
82800.01,4,0.32,2068.0,NaN
82860.01,4,0.4,2068.5,NaN
82920.01,4,0.32,2068.0,NaN
82980.01,4,0.27999999999999997,2067.5,NaN
83040.01,4,0.16,2067.25,NaN
83100.01,4,0.08,2066.5,NaN
83100.01,0,NaN,NaN,NaN
83160.01,3,0.05333333333333334,2065.6666666666665,NaN
83220.01,3,0.22,2066.6666666666665,NaN
83280.01,3,0.3466666666666667,2067.3333333333335,NaN
83340.01,3,0.43333333333333335,2068.0,NaN
83400.01,3,0.43333333333333335,2068.0,NaN
83460.01,3,0.43333333333333335,2068.0,NaN
83520.01,3,0.32,2067.3333333333335,NaN
83580.01,3,0.39000000000000007,2068.0,NaN
83640.01,3,0.32,2067.3333333333335,NaN
83700.01,3,0.26666666666666666,2067.0,NaN
83760.01,3,0.26666666666666666,2066.6666666666665,NaN
83820.01,3,0.22,2066.3333333333335,NaN
83880.01,3,0.16,2066.3333333333335,NaN
83940.01,3,0.16,2066.3333333333335,NaN
84000.01,3,0.16,2066.3333333333335,NaN
84060.01,3,0.26666666666666666,2067.0,NaN
84120.01,3,0.22,2066.3333333333335,NaN
84180.01,3,0.22,2066.6666666666665,NaN
84240.01,3,0.16,2066.3333333333335,NaN
84300.01,3,0.10666666666666667,2066.0,NaN
84360.01,3,0.16,2066.3333333333335,NaN
84420.01,3,0.10666666666666667,2066.0,NaN
84480.01,3,0.16,2066.0,NaN
84540.01,3,0.05333333333333334,2065.6666666666665,NaN
84540.01,0,NaN,NaN,NaN
84600.01,2,0.18,2073.0,NaN
84660.01,2,0.255,2073.5,NaN
84720.01,2,0.32,2074.0,NaN
84780.01,2,0.32,2074.0,NaN
84840.01,2,0.255,2073.5,NaN
84900.01,2,0.255,2073.5,NaN
84960.01,2,0.32,2073.5,NaN
85020.01,2,0.255,2073.5,NaN
85080.01,2,0.08,2072.5,NaN
85080.01,0,NaN,NaN,NaN
85140.01,1,0.36,2073.0,NaN
85200.01,1,0.56,2074.0,NaN
85260.01,1,0.92,2075.0,NaN
85260.01,0,NaN,NaN,NaN
85320.01,2,0.46,1037.5,NaN
85380.01,2,0.255,1037.0,NaN
85440.01,2,0.16,1037.0,NaN
85500.01,2,0.255,1037.0,NaN
85560.01,2,0.16,1036.5,NaN
85620.01,2,0.08,1036.0,NaN
85620.01,0,NaN,NaN,NaN
85680.01,1,0.16,2072.0,NaN
85740.01,1,0.36,2073.0,NaN
85800.01,1,0.92,2075.0,NaN
85800.01,0,NaN,NaN,NaN
85860.01,2,0.54,1038.0,NaN
85920.01,2,0.36000000000000004,1037.5,NaN
85980.01,2,0.32,1037.5,NaN
86040.01,2,0.4,1038.0,NaN
86100.01,2,0.33499999999999996,1037.5,NaN
86160.01,2,0.4,1038.0,NaN
86220.01,2,0.255,1037.0,NaN
86280.01,2,0.255,1037.0,NaN
86340.01,2,0.44000000000000006,1037.5,NaN
86400.01,2,0.44000000000000006,1038.5,NaN
86460.01,2,0.44000000000000006,1038.5,NaN
86520.01,2,0.32,1037.5,NaN
86580.01,2,0.56,1038.5,NaN
86640.01,2,0.7250000000000001,1039.0,NaN
86700.01,2,0.7250000000000001,1039.5,NaN
86760.01,2,0.56,1038.5,NaN
86820.01,2,0.8049999999999999,1038.5,NaN
86820.01,0,NaN,NaN,NaN
86880.01,3,0.3466666666666667,692.3333333333334,NaN
86940.01,3,0.26666666666666666,692.0,NaN
87000.01,3,0.26666666666666666,692.3333333333334,NaN
87060.01,3,0.32,692.0,NaN
87120.01,3,0.32,692.3333333333334,NaN
87180.01,3,0.22,691.6666666666666,NaN
87240.01,3,0.26666666666666666,692.3333333333334,NaN
87300.01,3,0.26666666666666666,692.0,NaN
87360.01,3,0.39000000000000007,692.6666666666666,NaN
87420.01,3,0.32,692.3333333333334,NaN
87480.01,3,0.32,692.3333333333334,NaN
87540.01,3,0.39000000000000007,692.3333333333334,NaN
87600.01,3,0.32,692.3333333333334,NaN
87660.01,3,0.26666666666666666,692.0,NaN
87720.01,3,0.26666666666666666,692.0,NaN
87780.01,3,0.32,692.3333333333334,NaN
87840.01,3,0.26666666666666666,692.0,NaN
87900.01,3,0.16,691.3333333333334,NaN
87960.01,3,0.10666666666666667,690.6666666666666,NaN
88020.01,2,0.08,691.0,NaN
88020.01,0,NaN,NaN,NaN
88080.01,2,0.26,1037.0,NaN
88140.01,2,0.26,1037.0,NaN
88200.01,2,0.4,1038.0,NaN
88260.01,2,0.32,1037.5,NaN
88320.01,2,0.56,1038.5,NaN
88380.01,2,0.56,1038.0,NaN
88440.01,2,0.32,1037.5,NaN
88500.01,2,0.255,1037.5,NaN
88560.01,2,0.255,1037.0,NaN
88620.01,2,0.255,1037.0,NaN
88680.01,2,0.32,1037.5,NaN
88740.01,2,0.16,1036.5,NaN
88800.01,2,0.255,1037.0,NaN
88860.01,2,0.255,1037.0,NaN
88920.01,2,0.255,1037.0,NaN
88980.01,2,0.08,1036.0,NaN
88980.01,0,NaN,NaN,NaN
89040.01,1,0.16,2072.0,NaN
89100.01,1,0.36,2073.0,NaN
89160.01,1,0.56,2074.0,NaN
89220.01,1,0.36,2073.0,NaN
89280.01,1,0.36,2073.0,NaN
89340.01,1,0.36,2073.0,NaN
89400.01,1,0.36,2073.0,NaN
89460.01,1,0.36,2073.0,NaN
89520.01,1,0.92,2075.0,NaN
89520.01,0,NaN,NaN,NaN
89580.01,2,0.54,1038.0,NaN
89640.01,2,0.54,1038.5,NaN
89700.01,2,0.32,1037.5,NaN
89760.01,2,0.32,1037.5,NaN
89820.01,2,0.32,1037.5,NaN
89880.01,2,0.255,1037.0,NaN
89940.01,2,0.32,1037.5,NaN
90000.01,2,0.44000000000000006,1038.0,NaN
90060.01,2,0.32,1037.5,NaN
90120.01,2,0.32,1037.0,NaN
90180.01,2,0.16,1036.5,NaN
90240.01,2,0.255,1037.0,NaN
90300.01,2,0.255,1037.0,NaN
90360.01,2,0.56,1038.5,NaN
90420.01,2,0.56,1038.5,NaN
90480.01,2,0.74,1039.0,NaN
90540.01,2,0.48,1038.5,NaN
90600.01,2,0.87,1039.5,NaN
90600.01,0,NaN,NaN,NaN
90660.01,3,0.3466666666666667,692.3333333333334,NaN
90720.01,3,0.45999999999999996,692.6666666666666,NaN
90780.01,3,0.32,692.3333333333334,NaN
90840.01,3,0.22,691.3333333333334,NaN
90900.01,3,0.16,691.3333333333334,NaN
90960.01,3,0.16,691.3333333333334,NaN
91020.01,3,0.16,691.3333333333334,NaN
91080.01,3,0.32,692.0,NaN
91140.01,3,0.32,692.3333333333334,NaN
91200.01,3,0.26666666666666666,692.3333333333334,NaN
91260.01,3,0.26666666666666666,691.6666666666666,NaN
91320.01,3,0.32,692.6666666666666,NaN
91380.01,3,0.43333333333333335,693.3333333333334,NaN
91440.01,3,0.43333333333333335,693.0,NaN
91500.01,3,0.39000000000000007,692.6666666666666,NaN
91560.01,3,0.26666666666666666,692.0,NaN
91620.01,3,0.26666666666666666,692.3333333333334,NaN
91680.01,3,0.26666666666666666,692.0,NaN
91740.01,3,0.32,692.3333333333334,NaN
91800.01,3,0.32,692.3333333333334,NaN
91860.01,3,0.38999999999999996,692.6666666666666,NaN
91920.01,3,0.26666666666666666,692.3333333333334,NaN
91980.01,3,0.32,692.3333333333334,NaN
92040.01,3,0.32,692.3333333333334,NaN
92100.01,3,0.32,692.6666666666666,NaN
92160.01,3,0.26666666666666666,692.0,NaN
92220.01,3,0.39000000000000007,692.3333333333334,NaN
92280.01,3,0.26666666666666666,692.0,NaN
92340.01,3,0.22,691.6666666666666,NaN
92400.01,3,0.16,691.3333333333334,NaN
92460.01,3,0.16,691.0,NaN
92520.01,3,0.16,691.3333333333334,NaN
92580.01,3,0.22,691.6666666666666,NaN
92640.01,3,0.22,691.6666666666666,NaN
92700.01,3,0.16,691.3333333333334,NaN
92760.01,3,0.10666666666666667,691.3333333333334,NaN
92820.01,3,0.22,692.0,NaN
92880.01,3,0.32,692.3333333333334,NaN
92940.01,3,0.43333333333333335,693.3333333333334,NaN
93000.01,3,0.39000000000000007,692.6666666666666,NaN
93060.01,3,0.32,692.3333333333334,NaN
93120.01,3,0.26666666666666666,692.0,NaN
93180.01,3,0.16,691.0,NaN
93240.01,3,0.22,692.0,NaN
93300.01,3,0.32,692.3333333333334,NaN
93360.01,3,0.43333333333333335,693.3333333333334,NaN
93420.01,3,0.39000000000000007,692.6666666666666,NaN
93480.01,3,0.39000000000000007,692.3333333333334,NaN
93540.01,3,0.22,691.6666666666666,NaN
93600.01,3,0.22,691.6666666666666,NaN
93660.01,3,0.37333333333333335,692.6666666666666,NaN
93720.01,3,0.37333333333333335,692.6666666666666,NaN
93780.01,3,0.32,692.0,NaN
93840.01,2,0.16,691.0,NaN
93900.01,1,0.16,690.6666666666666,NaN
93900.01,0,NaN,NaN,NaN
93960.01,2,0.16,1036.5,NaN
94020.01,2,0.4,1038.5,NaN
94080.01,2,0.87,1039.5,NaN
94080.01,0,NaN,NaN,NaN
94140.01,3,0.41333333333333333,692.6666666666666,NaN
94200.01,3,0.5866666666666667,693.6666666666666,NaN
94260.01,3,0.6866666666666666,694.0,NaN
94320.01,3,0.6133333333333333,693.6666666666666,NaN
94380.01,3,0.43333333333333335,693.0,NaN
94440.01,3,0.39000000000000007,692.6666666666666,NaN
94500.01,3,0.38999999999999996,692.6666666666666,NaN
94560.01,3,0.52,693.0,NaN
94620.01,3,0.32,692.6666666666666,NaN
94680.01,3,0.43333333333333335,693.0,NaN
94740.01,3,0.6666666666666666,694.0,NaN
94800.01,3,0.6666666666666666,694.0,NaN
94860.01,3,0.43333333333333335,693.0,NaN
94920.01,3,0.43333333333333335,693.0,NaN
94980.01,3,0.4266666666666667,693.3333333333334,NaN
95040.01,3,0.6699999999999999,694.0,NaN
95100.01,3,0.96,695.0,NaN
95100.01,0,NaN,NaN,NaN
95160.01,4,0.4575,520.25,NaN
95220.01,4,0.28,519.5,NaN
95280.01,4,0.2,519.0,NaN
95340.01,4,0.24000000000000002,519.25,NaN
95400.01,4,0.44,520.5,NaN
95460.01,4,0.48,520.75,NaN
95520.01,4,0.4,520.25,NaN
95580.01,4,0.32,520.0,NaN
95640.01,4,0.48,520.75,NaN
95700.01,4,0.6075,521.25,NaN
95760.01,4,0.7475,522.5,NaN
95820.01,4,0.595,522.75,NaN
95880.01,4,0.7224999999999999,523.75,NaN
95940.01,4,0.4475,525.0,NaN
96000.01,4,0.53,524.75,NaN
96060.01,4,0.4625,525.0,NaN
96120.01,4,0.4,524.5,NaN
96180.01,4,0.37,524.0,NaN
96240.01,4,0.2,523.25,NaN
96300.01,4,0.16,522.75,NaN
96360.01,3,0.16,522.75,NaN
96420.01,4,0.16,523.25,NaN
96480.01,4,0.28,523.75,NaN
96540.01,4,0.28,523.75,NaN
96600.01,4,0.27999999999999997,523.75,NaN
96660.01,4,0.16,523.0,NaN
96720.01,4,0.24000000000000002,523.5,NaN
96780.01,4,0.20500000000000002,523.25,NaN
96840.01,4,0.16,523.0,NaN
96900.01,4,0.20500000000000002,523.0,NaN
96960.01,4,0.20500000000000002,523.25,NaN
97020.01,4,0.32,524.0,NaN
97080.01,4,0.24,523.5,NaN
97140.01,4,0.24000000000000002,523.5,NaN
97200.01,4,0.20500000000000002,523.25,NaN
97260.01,4,0.20500000000000002,523.25,NaN
97320.01,4,0.32,524.25,NaN
97380.01,4,0.3625,524.25,NaN
97440.01,4,0.44,524.75,NaN
97500.01,4,0.37000000000000005,524.25,NaN
97560.01,4,0.32,524.0,NaN
97620.01,4,0.28,523.75,NaN
97680.01,4,0.28,523.75,NaN
97740.01,4,0.37000000000000005,524.25,NaN
97800.01,4,0.44,524.5,NaN
97860.01,4,0.5,524.75,NaN
97920.01,4,0.48,525.0,NaN
97980.01,4,0.4,524.5,NaN
98040.01,4,0.28,523.75,NaN
98100.01,4,0.36250000000000004,524.25,NaN
98160.01,4,0.48,525.0,NaN
98220.01,4,0.55,525.25,NaN
98280.01,4,0.44,524.75,NaN
98340.01,4,0.4,524.5,NaN
98400.01,4,0.2,523.25,NaN
98460.01,4,0.24000000000000002,523.5,NaN
98520.01,4,0.2,523.0,NaN
98580.01,4,0.28,523.75,NaN
98640.01,4,0.28,524.0,NaN
98700.01,4,0.37000000000000005,524.25,NaN
98760.01,4,0.37,524.25,NaN
98820.01,4,0.27999999999999997,523.75,NaN
98880.01,4,0.4,524.5,NaN
98940.01,4,0.64,525.75,NaN
99000.01,4,0.61,526.5,NaN
99060.01,4,0.44,526.5,NaN
99120.01,4,0.15999999999999998,527.0,NaN
99180.01,4,0.14500000000000002,527.25,NaN
99240.01,4,0.2,527.75,NaN
99300.01,4,0.2,527.5,NaN
99360.01,4,0.16,527.25,NaN
99420.01,4,0.28,528.0,NaN
99480.01,4,0.16,527.25,NaN
99540.01,4,0.24,527.75,NaN
99600.01,4,0.24000000000000002,527.5,NaN
99660.01,4,0.24,527.75,NaN
99720.01,4,0.32,528.25,NaN
99780.01,4,0.28,528.0,NaN
99840.01,4,0.28,528.0,NaN
99900.01,4,0.28,528.0,NaN
99960.01,4,0.36250000000000004,528.5,NaN
100020.01,4,0.68,530.0,NaN
100080.01,4,0.66,529.75,NaN
100140.01,4,0.5725,529.5,NaN
100200.01,4,0.63,529.5,NaN
100260.01,4,0.615,529.5,NaN
100320.01,4,0.495,529.0,NaN
100380.01,4,0.32,528.25,NaN
100440.01,4,0.27999999999999997,528.0,NaN
100500.01,4,0.37000000000000005,528.5,NaN
100560.01,4,0.37000000000000005,528.5,NaN
100620.01,4,0.32,528.25,NaN
100680.01,4,0.28,528.0,NaN
100740.01,4,0.28,528.0,NaN
100800.01,4,0.24,528.0,NaN
100860.01,4,0.24000000000000002,527.75,NaN
100920.01,4,0.24,527.75,NaN
100980.01,4,0.4,529.0,NaN
101040.01,4,0.705,530.0,NaN
101100.01,4,0.7474999999999999,530.5,NaN
101160.01,4,0.72,531.75,NaN
101220.01,4,0.675,532.5,NaN
101280.01,4,0.6625000000000001,534.0,NaN
101340.01,4,0.7324999999999999,535.5,NaN
101400.01,4,0.52,535.75,NaN
101460.01,4,0.595,536.0,NaN
101520.01,4,0.5549999999999999,535.75,NaN
101580.01,4,0.6225,536.0,NaN
101640.01,4,0.56,535.75,NaN
101700.01,4,0.3625,534.75,NaN
101760.01,4,0.24,534.25,NaN
101820.01,4,0.32,534.25,NaN
101880.01,4,0.44,535.25,NaN
101940.01,4,0.5925,535.75,NaN
102000.01,4,0.48000000000000004,535.25,NaN
102060.01,4,0.26,534.25,NaN
102120.01,4,0.2,533.75,NaN
102180.01,4,0.24,534.0,NaN
102240.01,4,0.32,534.5,NaN
102300.01,4,0.4325,535.5,NaN
102360.01,4,0.4975,535.75,NaN
102420.01,4,0.7,536.5,NaN
102480.01,4,0.45,535.75,NaN
102540.01,4,0.39,536.25,NaN
102600.01,4,0.5625,536.0,NaN
102660.01,4,0.49000000000000005,535.0,NaN
102720.01,4,0.5225,535.5,NaN
102780.01,4,0.32,534.5,NaN
102840.01,4,0.62,536.0,NaN
102900.01,4,0.6799999999999999,536.25,NaN
102960.01,4,0.69,536.5,NaN
103020.01,4,0.47750000000000004,536.0,NaN
103080.01,4,0.565,536.25,NaN
103140.01,4,0.67,537.5,NaN
103200.01,4,0.7,538.5,NaN
103260.01,4,0.7825,538.75,NaN
103320.01,4,0.3625,540.0,NaN
103380.01,4,0.505,541.25,NaN
103440.01,4,0.5599999999999999,541.75,NaN
103500.01,4,0.595,541.5,NaN
103560.01,4,0.4,540.75,NaN
103620.01,4,0.6125,541.5,NaN
103680.01,4,0.645,542.0,NaN
103740.01,4,0.55,541.5,NaN
103800.01,4,0.44,540.75,NaN
103860.01,4,0.48000000000000004,541.0,NaN
103920.01,4,0.48250000000000004,541.0,NaN
103980.01,4,0.48749999999999993,541.0,NaN
104040.01,4,0.665,541.75,NaN
104100.01,4,0.435,540.75,NaN
104160.01,4,0.45749999999999996,541.0,NaN
104220.01,4,0.4,540.75,NaN
104280.01,4,0.55,541.5,NaN
104340.01,4,0.6,541.5,NaN
104400.01,4,0.44,541.0,NaN
104460.01,4,0.4,540.75,NaN
104520.01,4,0.48,541.0,NaN
104580.01,4,0.48,541.25,NaN
104640.01,4,0.4,540.5,NaN
104700.01,4,0.32,540.0,NaN
104760.01,4,0.44,541.0,NaN
104820.01,4,0.37000000000000005,540.5,NaN
104880.01,4,0.44,541.25,NaN
104940.01,4,0.48,541.0,NaN
105000.01,4,0.44,540.75,NaN
105060.01,4,0.32,540.25,NaN
105120.01,4,0.32,540.25,NaN
105180.01,4,0.48250000000000004,541.0,NaN
105240.01,4,0.48,541.25,NaN
105300.01,4,0.4925,541.25,NaN
105360.01,4,0.495,541.5,NaN
105420.01,4,0.6525,542.0,NaN
105480.01,4,0.645,541.75,NaN
105540.01,4,0.625,541.75,NaN
105600.01,4,0.44,540.75,NaN
105660.01,4,0.24,539.75,NaN
105720.01,4,0.2,539.5,NaN
105780.01,4,0.28,540.0,NaN
105840.01,4,0.28,540.0,NaN
105900.01,4,0.4,541.0,NaN
105960.01,4,0.44,540.75,NaN
106020.01,4,0.44,541.0,NaN
106080.01,4,0.5,541.25,NaN
106140.01,4,0.58,541.75,NaN
106200.01,4,0.5625,542.5,NaN
106260.01,4,0.71,543.25,NaN
106320.01,4,0.5325,543.75,NaN
106380.01,4,0.2725,544.0,NaN
106440.01,3,0.2833333333333334,544.5,NaN
106500.01,3,0.42333333333333334,545.25,NaN
106560.01,4,0.40249999999999997,546.0,NaN
106620.01,4,0.48750000000000004,546.25,NaN
106680.01,4,0.4,545.75,NaN
106740.01,4,0.48,546.25,NaN
106800.01,4,0.48,546.25,NaN
106860.01,4,0.57,546.5,NaN
106920.01,4,0.44,546.25,NaN
106980.01,4,0.44,546.0,NaN
107040.01,4,0.48,546.5,NaN
107100.01,4,0.54,546.5,NaN
107160.01,4,0.44,546.25,NaN
107220.01,4,0.6325000000000001,546.75,NaN
107280.01,4,0.495,546.25,NaN
107340.01,4,0.6699999999999999,547.0,NaN
107400.01,4,0.7675,547.5,NaN
107460.01,4,0.635,548.5,NaN
107520.01,4,0.7575000000000001,549.25,NaN
107580.01,4,0.645,550.5,NaN
107640.01,4,0.51,551.0,NaN
107700.01,4,0.41750000000000004,551.25,NaN
107760.01,4,0.29250000000000004,550.75,NaN
107820.01,4,0.3225,551.0,NaN
107880.01,4,0.28,551.0,NaN
107940.01,4,0.44,551.75,NaN
108000.01,4,0.54,552.25,NaN
108060.01,4,0.48,552.0,NaN
108120.01,4,0.44,552.0,NaN
108180.01,4,0.74,553.5,NaN
108240.01,4,0.7324999999999999,554.25,NaN
108300.01,4,0.7000000000000001,556.5,NaN
108360.01,4,0.605,558.0,NaN
108420.01,4,0.6325000000000001,559.5,NaN
108480.01,4,0.6724999999999999,561.25,NaN
108540.01,4,0.6125,563.5,NaN
108600.01,4,0.7725,565.75,NaN
108660.01,4,0.565,566.75,NaN
108720.01,4,0.6625,568.0,NaN
108780.01,4,0.6825,569.25,NaN
108840.01,4,0.6475000000000001,571.0,NaN
108900.01,4,0.5700000000000001,573.0,NaN
108960.01,4,0.5225,573.5,NaN
109020.01,4,0.61,575.75,NaN
109080.01,4,0.475,576.0,NaN
109140.01,4,0.55,577.0,NaN
109200.01,4,0.61,578.75,NaN
109260.01,4,0.695,579.75,NaN
109320.01,4,0.6375,579.5,NaN
109380.01,4,0.6599999999999999,579.75,NaN
109440.01,4,0.655,579.25,NaN
109500.01,4,0.79,581.0,NaN
109560.01,4,0.6625,581.75,NaN
109620.01,4,0.6575,583.0,NaN
109680.01,4,0.6675,584.0,NaN
109740.01,4,0.7224999999999999,586.75,NaN
109800.01,4,0.6824999999999999,587.75,NaN
109860.01,4,0.5075,589.25,NaN
109920.01,4,0.66,590.25,NaN
109980.01,4,0.6375,590.75,NaN
110040.01,4,0.4925,591.5,NaN
110100.01,4,0.3625,591.25,NaN
110160.01,4,0.44749999999999995,592.5,NaN
110220.01,4,0.495,593.25,NaN
110280.01,4,0.54,594.25,NaN
110340.01,4,0.6925,594.25,NaN
110400.01,4,0.635,594.5,NaN
110460.01,4,0.62,594.25,NaN
110520.01,4,0.53,594.0,NaN
110580.01,4,0.64,594.5,NaN
110640.01,4,0.565,594.25,NaN
110700.01,4,0.6,595.25,NaN
110760.01,4,0.5,595.25,NaN
110820.01,4,0.695,596.25,NaN
110880.01,4,0.72,597.25,NaN
110940.01,4,0.6525,598.0,NaN
111000.01,4,0.755,600.25,NaN
111060.01,4,0.585,601.0,NaN
111120.01,4,0.75,601.75,NaN
111180.01,4,0.5475,602.75,NaN
111240.01,4,0.505,604.0,NaN
111300.01,4,0.6024999999999999,604.75,NaN
111360.01,4,0.5800000000000001,604.25,NaN
111420.01,4,0.7675,604.75,NaN
111480.01,4,0.73,606.0,NaN
111540.01,4,0.7675,606.25,NaN
111600.01,4,0.7150000000000001,606.5,NaN
111660.01,4,0.605,608.25,NaN
111720.01,4,0.64,610.75,NaN
111780.01,4,0.7075,612.0,NaN
111840.01,4,0.515,613.25,NaN
111900.01,4,0.59,615.0,NaN
111960.01,4,0.6425,617.0,NaN
112020.01,4,0.5925,618.0,NaN
112080.01,4,0.575,619.5,NaN
112140.01,4,0.6425000000000001,620.25,NaN
112200.01,4,0.5725,622.25,NaN
112260.01,4,0.7325,624.25,NaN
112320.01,4,0.6175,626.5,NaN
112380.01,4,0.6925,628.25,NaN
112440.01,4,0.5700000000000001,628.75,NaN
112500.01,4,0.585,630.5,NaN
112560.01,4,0.6725,632.0,NaN
112620.01,4,0.595,633.25,NaN
112680.01,4,0.595,633.75,NaN
112740.01,4,0.58,635.5,NaN
112800.01,4,0.6425,636.75,NaN
112860.01,4,0.7749999999999999,637.75,NaN
112920.01,4,0.7175,639.75,NaN
112980.01,4,0.6175,641.0,NaN
113040.01,4,0.6649999999999999,643.0,NaN
113100.01,4,0.44999999999999996,644.0,NaN
113160.01,4,0.76,645.5,NaN
113220.01,4,0.5525,647.25,NaN
113280.01,4,0.6525,648.5,NaN
113340.01,4,0.6725,651.0,NaN
113400.01,4,0.675,653.25,NaN
113460.01,4,0.6775,654.75,NaN
113520.01,4,0.65,655.5,NaN
113580.01,4,0.5700000000000001,657.0,NaN
113640.01,4,0.5850000000000001,659.25,NaN
113700.01,4,0.6675,660.5,NaN
113760.01,4,0.66,661.25,NaN
113820.01,4,0.5725,663.75,NaN
113880.01,4,0.635,665.5,NaN
113940.01,4,0.7125,667.5,NaN
114000.01,4,0.6775,670.75,NaN
114060.01,4,0.625,672.5,NaN
114120.01,4,0.65,674.5,NaN
114180.01,4,0.7000000000000001,676.0,NaN
114240.01,4,0.7,677.5,NaN
114300.01,4,0.655,678.75,NaN
114360.01,4,0.6475,680.25,NaN
114420.01,4,0.6625000000000001,682.5,NaN
114480.01,4,0.6625,683.5,NaN
114540.01,4,0.595,685.0,NaN
114600.01,4,0.665,686.75,NaN
114660.01,4,0.7025,688.5,NaN
114720.01,4,0.645,689.25,NaN
114780.01,4,0.585,691.5,NaN
114840.01,4,0.5825,693.5,NaN
114900.01,4,0.72,694.5,NaN
114960.01,4,0.5475,696.0,NaN
115020.01,4,0.6675,698.75,NaN
115080.01,4,0.705,699.75,NaN
115140.01,4,0.72,702.0,NaN
115200.01,4,0.7124999999999999,703.75,NaN
115260.01,4,0.625,705.0,NaN
115320.01,4,0.6799999999999999,707.75,NaN
115380.01,4,0.6125,708.75,NaN
115440.01,4,0.78,711.0,NaN
115500.01,4,0.615,713.25,NaN
115560.01,4,0.6925,714.75,NaN
115620.01,4,0.685,717.25,NaN
115680.01,4,0.605,718.75,NaN
115740.01,4,0.7775000000000001,720.5,NaN
115800.01,4,0.5499999999999999,723.25,NaN
115860.01,4,0.6375,726.5,NaN
