06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 3 has received message that User 4 has come online
06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@fd0bae; This com.watchtogether.load.ConnectionCallbackSimulator@158c09a
06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 4 has come online
06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1bc77f3; This com.watchtogether.load.ConnectionCallbackSimulator@19888fd
06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 4 has come online
06:16:13.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1a429eb; This com.watchtogether.load.ConnectionCallbackSimulator@60cc81
06:16:13.919 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 0 has come online
06:16:13.919 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:13.920 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 1 has come online
06:16:13.921 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:13.921 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 2 has come online
06:16:13.922 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:13.922 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 3 has come online
06:16:13.922 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:16.767 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 5 to 172.30.3.1:1936/wtRed5_cld
06:16:16.838 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 5 has come online
06:16:16.838 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1bc77f3; This com.watchtogether.load.ConnectionCallbackSimulator@19888fd
06:16:16.839 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 5 has come online
06:16:16.840 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1a429eb; This com.watchtogether.load.ConnectionCallbackSimulator@60cc81
06:16:16.842 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 0 has come online
06:16:16.842 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:16.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 1 has come online
06:16:16.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 5 has come online
06:16:16.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:16.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@5696e1; This com.watchtogether.load.ConnectionCallbackSimulator@15be476
06:16:16.844 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 3 has received message that User 5 has come online
06:16:16.844 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@fd0bae; This com.watchtogether.load.ConnectionCallbackSimulator@158c09a
06:16:16.844 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 2 has come online
06:16:16.844 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:16.846 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 3 has come online
06:16:16.846 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:16.847 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 5 has come online
06:16:16.847 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:16.848 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 4 has come online
06:16:16.849 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:19.409 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Latency received: 10.0
06:16:19.413 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Latency received: 10.0
06:16:19.414 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Latency received: 10.0
06:16:19.765 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 6 to 172.30.4.2:1938/wtRed5_cld
06:16:19.842 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 6 has come online
06:16:19.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@5696e1; This com.watchtogether.load.ConnectionCallbackSimulator@15be476
06:16:19.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 3 has received message that User 6 has come online
06:16:19.843 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@fd0bae; This com.watchtogether.load.ConnectionCallbackSimulator@158c09a
06:16:19.856 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 2 has come online
06:16:19.856 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:19.857 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 3 has come online
06:16:19.857 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:19.858 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 0 has come online
06:16:19.858 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:19.858 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 6 has come online
06:16:19.858 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1bc77f3; This com.watchtogether.load.ConnectionCallbackSimulator@19888fd
06:16:19.859 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 6 has come online
06:16:19.859 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1a429eb; This com.watchtogether.load.ConnectionCallbackSimulator@60cc81
06:16:19.860 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 6 has come online
06:16:19.860 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:19.861 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 6 has come online
06:16:19.861 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:19.866 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 1 has come online
06:16:19.866 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:19.868 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 4 has come online
06:16:19.868 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:19.871 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 5 has come online
06:16:19.871 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:22.771 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 7 to 172.30.6.5:1937/wtRed5_cld
06:16:22.772 [NioProcessor-89] WARN  o.r.c.net.rtmp.RTMPMinaIoHandler - Exception caught null
06:16:22.905 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 4 has received message that User 7 has come online
06:16:22.905 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@34d869; This com.watchtogether.load.ConnectionCallbackSimulator@17ffaef
06:16:22.906 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 4 has come online
06:16:22.907 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.908 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 0 has come online
06:16:22.908 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.909 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 1 has come online
06:16:22.909 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.910 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 7 has come online
06:16:22.910 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@5696e1; This com.watchtogether.load.ConnectionCallbackSimulator@15be476
06:16:22.911 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 3 has received message that User 7 has come online
06:16:22.911 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@fd0bae; This com.watchtogether.load.ConnectionCallbackSimulator@158c09a
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 7 has come online
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 6 has received message that User 7 has come online
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1bc77f3; This com.watchtogether.load.ConnectionCallbackSimulator@19888fd
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@14c27a; This com.watchtogether.load.ConnectionCallbackSimulator@1c8f2b3
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 7 has come online
06:16:22.912 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1a429eb; This com.watchtogether.load.ConnectionCallbackSimulator@60cc81
06:16:22.913 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 2 has come online
06:16:22.913 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.913 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 5 has received message that User 7 has come online
06:16:22.913 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1c4e24; This com.watchtogether.load.ConnectionCallbackSimulator@16262e2
06:16:22.927 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 3 has come online
06:16:22.927 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.928 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 5 has come online
06:16:22.928 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:22.928 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 7 has received message that User 6 has come online
06:16:22.928 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@c44f4a; This com.watchtogether.load.ConnectionCallbackSimulator@bceb96
06:16:23.522 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Latency received: 10.0
06:16:23.528 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Latency received: 10.0
06:16:25.783 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 8 to 172.30.3.1:1936/wtRed5_cld
06:16:25.784 [NioProcessor-96] WARN  o.r.c.net.rtmp.RTMPMinaIoHandler - Exception caught null
06:16:25.874 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 8 has come online
06:16:25.874 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@1817667 ; ThisClient com.watchtogether.load.LoadClientSimulator@1bc77f3; This com.watchtogether.load.ConnectionCallbackSimulator@19888fd
